question_id,sample_id,source_index,budget,question,category,population,evidence_id,dense_relation,association,dense_rank,cc80_rank,a3_rank,admission_phase
d1e308d0c25a042dca79e61405789395009797a9f09d09e17c18c745be4bcd18,conv-47,40,32000,What kind of tricks do James's pets know?,1,breadth,8d2e87c7471dc4e5e19629a1ab621d8189693b800b23f0dfbefa1855966f8b3f,TIE_MISS,NOT_APPLICABLE,272,200,272,ABSENT
d1e308d0c25a042dca79e61405789395009797a9f09d09e17c18c745be4bcd18,conv-47,40,32000,What kind of tricks do James's pets know?,1,breadth,bbf61c7faae71c0aa1e22c4bae0c0b5a3668550020d3af14a4ce024e09921d8e,TIE_MISS,NOT_APPLICABLE,35,47,42,INITIAL_RELEVANCE
38732cf6d01ae76d6b3c01583cd17c652763390b1ce295a4e3502f409a1f172a,conv-47,41,16000,When did James meet Samantha?,2,targeted,3ab2ed1dd891f846a39afcc1cac3e7235af13e396bd49b3a073e6eaffe226609,TIE_COMPLETE,NOT_APPLICABLE,35,41,41,PROTECTED_SPREAD
38732cf6d01ae76d6b3c01583cd17c652763390b1ce295a4e3502f409a1f172a,conv-47,41,32000,When did James meet Samantha?,2,targeted,3ab2ed1dd891f846a39afcc1cac3e7235af13e396bd49b3a073e6eaffe226609,TIE_COMPLETE,NOT_APPLICABLE,35,41,41,INITIAL_RELEVANCE
b9b42c9148367439c3815e37080a8017116062bf782904735b5dd11c22954869,conv-47,42,16000,When did James take his 3 dogs to the beach?,2,targeted,3ab2ed1dd891f846a39afcc1cac3e7235af13e396bd49b3a073e6eaffe226609,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
b9b42c9148367439c3815e37080a8017116062bf782904735b5dd11c22954869,conv-47,42,32000,When did James take his 3 dogs to the beach?,2,targeted,3ab2ed1dd891f846a39afcc1cac3e7235af13e396bd49b3a073e6eaffe226609,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
15f6598bd6269657d95895c25792a4c08c957810a9b7076bbbce3011d649459a,conv-47,43,16000,When did John plan his next meeting with his siblings?,2,targeted,8f4e68b78b9fa5b360699ec3a33c82f382db5f46e2a6302630a9e1a6e9037e71,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
15f6598bd6269657d95895c25792a4c08c957810a9b7076bbbce3011d649459a,conv-47,43,32000,When did John plan his next meeting with his siblings?,2,targeted,8f4e68b78b9fa5b360699ec3a33c82f382db5f46e2a6302630a9e1a6e9037e71,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
0de69a582f4908487262084ba364e78b4f93915460db4803f89f40717b26eda2,conv-47,44,16000,Why didn't John want to go to Starbucks?,3,other,4c0eb05440835b362c08ddf4da47d814fe8a4c5db4faf1451d896e01710ecd0f,TIE_COMPLETE,NOT_APPLICABLE,7,11,21,INITIAL_RELEVANCE
0de69a582f4908487262084ba364e78b4f93915460db4803f89f40717b26eda2,conv-47,44,16000,Why didn't John want to go to Starbucks?,3,other,e56a3c7e080e7de70627e65de84c5a07a77eba4bcd4675f2247bddb6e94493b1,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
0de69a582f4908487262084ba364e78b4f93915460db4803f89f40717b26eda2,conv-47,44,32000,Why didn't John want to go to Starbucks?,3,other,4c0eb05440835b362c08ddf4da47d814fe8a4c5db4faf1451d896e01710ecd0f,TIE_COMPLETE,NOT_APPLICABLE,7,11,21,INITIAL_RELEVANCE
0de69a582f4908487262084ba364e78b4f93915460db4803f89f40717b26eda2,conv-47,44,32000,Why didn't John want to go to Starbucks?,3,other,e56a3c7e080e7de70627e65de84c5a07a77eba4bcd4675f2247bddb6e94493b1,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
7f91ac24aa44b6099bb0e522c4091381953035991f07ba680da2f6373a94f46b,conv-47,45,16000,What kind of beer does McGee's bar serve?,1,other,219d110c9f8f3ea02fab47ce5ac4fd07090348b8abecf33558af89bd277ea7f4,TIE_COMPLETE,NOT_APPLICABLE,2,2,2,INITIAL_RELEVANCE
7f91ac24aa44b6099bb0e522c4091381953035991f07ba680da2f6373a94f46b,conv-47,45,16000,What kind of beer does McGee's bar serve?,1,other,af558ca1e425259066e68071f61819beed35ee5ff1661d7267e46c753279ad16,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
7f91ac24aa44b6099bb0e522c4091381953035991f07ba680da2f6373a94f46b,conv-47,45,16000,What kind of beer does McGee's bar serve?,1,other,af785ef21a8ba6340dc731b9812ffd89a0327c9617b79a6a5347383e3f871a1a,TIE_COMPLETE,NOT_APPLICABLE,3,3,3,INITIAL_RELEVANCE
7f91ac24aa44b6099bb0e522c4091381953035991f07ba680da2f6373a94f46b,conv-47,45,32000,What kind of beer does McGee's bar serve?,1,other,219d110c9f8f3ea02fab47ce5ac4fd07090348b8abecf33558af89bd277ea7f4,TIE_COMPLETE,NOT_APPLICABLE,2,2,2,INITIAL_RELEVANCE
7f91ac24aa44b6099bb0e522c4091381953035991f07ba680da2f6373a94f46b,conv-47,45,32000,What kind of beer does McGee's bar serve?,1,other,af558ca1e425259066e68071f61819beed35ee5ff1661d7267e46c753279ad16,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
7f91ac24aa44b6099bb0e522c4091381953035991f07ba680da2f6373a94f46b,conv-47,45,32000,What kind of beer does McGee's bar serve?,1,other,af785ef21a8ba6340dc731b9812ffd89a0327c9617b79a6a5347383e3f871a1a,TIE_COMPLETE,NOT_APPLICABLE,3,3,3,INITIAL_RELEVANCE
dc30824d53a1364d4c96fd96f14e0bca8bfacf23d51c48359e7799a9ea8a5645,conv-47,46,16000,When did John and James meet at McGee's bar?,2,targeted,219d110c9f8f3ea02fab47ce5ac4fd07090348b8abecf33558af89bd277ea7f4,TIE_COMPLETE,NOT_APPLICABLE,4,3,7,INITIAL_RELEVANCE
dc30824d53a1364d4c96fd96f14e0bca8bfacf23d51c48359e7799a9ea8a5645,conv-47,46,32000,When did John and James meet at McGee's bar?,2,targeted,219d110c9f8f3ea02fab47ce5ac4fd07090348b8abecf33558af89bd277ea7f4,TIE_COMPLETE,NOT_APPLICABLE,4,3,7,INITIAL_RELEVANCE
c72c3bf1c7fb056ed8bf174ff19b81f0135dc7fc98d167989647158cb9d590f1,conv-47,47,16000,When did James ask Samantha to be his girlfriend?,2,targeted,22e4ad798b360a87799af0bd0bc54d210a78d65b58b05c6ce39d9ec91559237f,TIE_COMPLETE,NOT_APPLICABLE,2,1,2,INITIAL_RELEVANCE
c72c3bf1c7fb056ed8bf174ff19b81f0135dc7fc98d167989647158cb9d590f1,conv-47,47,32000,When did James ask Samantha to be his girlfriend?,2,targeted,22e4ad798b360a87799af0bd0bc54d210a78d65b58b05c6ce39d9ec91559237f,TIE_COMPLETE,NOT_APPLICABLE,2,1,2,INITIAL_RELEVANCE
76bc4a731506bac26244b2437bd6bb63e12068dd8fe0f754c0b8f662234ac696,conv-47,48,16000,"When did James, Samantha and John go to the baseball game together?",2,targeted,c1935dead882ede0776b614a8781b81fb30432fe45a9221632f16fc87a98117d,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
76bc4a731506bac26244b2437bd6bb63e12068dd8fe0f754c0b8f662234ac696,conv-47,48,32000,"When did James, Samantha and John go to the baseball game together?",2,targeted,c1935dead882ede0776b614a8781b81fb30432fe45a9221632f16fc87a98117d,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
1bf8cd1d64c28cdcbc9acb1e374675bd768b26491e241e06cb2c6867f29b7a3c,conv-47,49,16000,What gaming equipments did John buy or refurbish?,1,other,3f3d3df5bcb85ddc2501318f1356368da713dd97bd50e9ef2c045775d24f7499,GAIN,CC80_ONLY,53,6,58,INITIAL_RELEVANCE
1bf8cd1d64c28cdcbc9acb1e374675bd768b26491e241e06cb2c6867f29b7a3c,conv-47,49,16000,What gaming equipments did John buy or refurbish?,1,other,6b5953e820c3fe7957e277c847105b62bc176f7862ce29fe9c5adc52b424e545,GAIN,CC80_ONLY,1,1,1,INITIAL_RELEVANCE
1bf8cd1d64c28cdcbc9acb1e374675bd768b26491e241e06cb2c6867f29b7a3c,conv-47,49,16000,What gaming equipments did John buy or refurbish?,1,other,9aafd1d63c8a40b5b669ecc77ead315dc950742fb392e5427b3e66da85070a7f,GAIN,CC80_ONLY,2,2,2,INITIAL_RELEVANCE
1bf8cd1d64c28cdcbc9acb1e374675bd768b26491e241e06cb2c6867f29b7a3c,conv-47,49,32000,What gaming equipments did John buy or refurbish?,1,other,3f3d3df5bcb85ddc2501318f1356368da713dd97bd50e9ef2c045775d24f7499,TIE_COMPLETE,NOT_APPLICABLE,53,6,58,INITIAL_RELEVANCE
1bf8cd1d64c28cdcbc9acb1e374675bd768b26491e241e06cb2c6867f29b7a3c,conv-47,49,32000,What gaming equipments did John buy or refurbish?,1,other,6b5953e820c3fe7957e277c847105b62bc176f7862ce29fe9c5adc52b424e545,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
1bf8cd1d64c28cdcbc9acb1e374675bd768b26491e241e06cb2c6867f29b7a3c,conv-47,49,32000,What gaming equipments did John buy or refurbish?,1,other,9aafd1d63c8a40b5b669ecc77ead315dc950742fb392e5427b3e66da85070a7f,TIE_COMPLETE,NOT_APPLICABLE,2,2,2,INITIAL_RELEVANCE
d9dfbabbc889129a614e076c581c6edc3abc0021c55c844b56bac5b2e4124acb,conv-47,50,16000,When did James start taking cooking classes?,2,targeted,3fc95f32a13ad61bf5332833ee743c610174cc7f8db7801a321902be36802218,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
d9dfbabbc889129a614e076c581c6edc3abc0021c55c844b56bac5b2e4124acb,conv-47,50,32000,When did James start taking cooking classes?,2,targeted,3fc95f32a13ad61bf5332833ee743c610174cc7f8db7801a321902be36802218,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,16000,Which new games did John start play during the course of the conversation with James?,1,breadth,931a6070dfbb00246e1ae55cf57febd586ba0565cfd9436871dd76bafedeadc2,TIE_MISS,NOT_APPLICABLE,75,58,80,ABSENT
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,16000,Which new games did John start play during the course of the conversation with James?,1,breadth,937cadc282d3c92f551acac51431ce52c637b5a4d5069c3b0541bbe0458e4957,TIE_MISS,NOT_APPLICABLE,243,218,243,ABSENT
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,16000,Which new games did John start play during the course of the conversation with James?,1,breadth,9a1bb5b9b6c513df91aa26f257e85e7411e033b19861dd7b13c1d5097ef3b9c7,TIE_MISS,NOT_APPLICABLE,3,3,2,INITIAL_RELEVANCE
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,16000,Which new games did John start play during the course of the conversation with James?,1,breadth,ae497192d3c3152996ea9f14f4225f6ba568760ae7a42621cfe05eb55e3665cf,TIE_MISS,NOT_APPLICABLE,19,18,27,INITIAL_RELEVANCE
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,16000,Which new games did John start play during the course of the conversation with James?,1,breadth,c1e54e1d0ab95b1f18b501ccb0fd91e22cc4fd02e22eda01c067102368f096b7,TIE_MISS,NOT_APPLICABLE,106,45,108,ABSENT
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,16000,Which new games did John start play during the course of the conversation with James?,1,breadth,ec3a538f8294eed881d06ee1335064097d8241ed65ff5bd93cf934fd34f422b1,TIE_MISS,NOT_APPLICABLE,20,36,28,PROTECTED_SPREAD
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,32000,Which new games did John start play during the course of the conversation with James?,1,breadth,931a6070dfbb00246e1ae55cf57febd586ba0565cfd9436871dd76bafedeadc2,TIE_MISS,NOT_APPLICABLE,75,58,80,PROTECTED_SPREAD
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,32000,Which new games did John start play during the course of the conversation with James?,1,breadth,937cadc282d3c92f551acac51431ce52c637b5a4d5069c3b0541bbe0458e4957,TIE_MISS,NOT_APPLICABLE,243,218,243,ABSENT
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,32000,Which new games did John start play during the course of the conversation with James?,1,breadth,9a1bb5b9b6c513df91aa26f257e85e7411e033b19861dd7b13c1d5097ef3b9c7,TIE_MISS,NOT_APPLICABLE,3,3,2,INITIAL_RELEVANCE
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,32000,Which new games did John start play during the course of the conversation with James?,1,breadth,ae497192d3c3152996ea9f14f4225f6ba568760ae7a42621cfe05eb55e3665cf,TIE_MISS,NOT_APPLICABLE,19,18,27,INITIAL_RELEVANCE
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,32000,Which new games did John start play during the course of the conversation with James?,1,breadth,c1e54e1d0ab95b1f18b501ccb0fd91e22cc4fd02e22eda01c067102368f096b7,TIE_MISS,NOT_APPLICABLE,106,45,108,ABSENT
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,32000,Which new games did John start play during the course of the conversation with James?,1,breadth,ec3a538f8294eed881d06ee1335064097d8241ed65ff5bd93cf934fd34f422b1,TIE_MISS,NOT_APPLICABLE,20,36,28,INITIAL_RELEVANCE
c4643577b06522cec7b5c27245cd7f60ad138e44e83c4c1780518bdc971a30e8,conv-47,52,16000,When did John start working on his 2D Adventure mobile game?,2,targeted,4d00d94dc884a7fae12b9a8dc49194ce124a5e283481b32990334378bbb94459,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
c4643577b06522cec7b5c27245cd7f60ad138e44e83c4c1780518bdc971a30e8,conv-47,52,32000,When did John start working on his 2D Adventure mobile game?,2,targeted,4d00d94dc884a7fae12b9a8dc49194ce124a5e283481b32990334378bbb94459,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
bc288faac117b881b882d4d677101ad05be7b1e9e29a5d44b65bfc80b7179ca8,conv-47,53,16000,How long did it take for James to complete his Witcher-inspired game?,2,other,9f231800fa983d004275dfb3b3d7d4cc27c954bdfca5803f22807a592def6164,TIE_COMPLETE,NOT_APPLICABLE,12,20,23,INITIAL_RELEVANCE
bc288faac117b881b882d4d677101ad05be7b1e9e29a5d44b65bfc80b7179ca8,conv-47,53,16000,How long did it take for James to complete his Witcher-inspired game?,2,other,f867237ac96fd445550acd0b1d4516a69c787f6fd87872bd81621c352db423e7,TIE_COMPLETE,NOT_APPLICABLE,30,27,42,PROTECTED_SPREAD
bc288faac117b881b882d4d677101ad05be7b1e9e29a5d44b65bfc80b7179ca8,conv-47,53,32000,How long did it take for James to complete his Witcher-inspired game?,2,other,9f231800fa983d004275dfb3b3d7d4cc27c954bdfca5803f22807a592def6164,TIE_COMPLETE,NOT_APPLICABLE,12,20,23,INITIAL_RELEVANCE
bc288faac117b881b882d4d677101ad05be7b1e9e29a5d44b65bfc80b7179ca8,conv-47,53,32000,How long did it take for James to complete his Witcher-inspired game?,2,other,f867237ac96fd445550acd0b1d4516a69c787f6fd87872bd81621c352db423e7,TIE_COMPLETE,NOT_APPLICABLE,30,27,42,INITIAL_RELEVANCE
260aace10f5af4e07b963bd7dd63786228190f4d6c809554a128566bd89c8af6,conv-47,54,16000,What kind of programming-related events has John hosted?,1,other,0b1a529b401fedc5d20b04644d062e68dd1b21e61dc9dfb1b48a6a537eed2f4c,TIE_MISS,NOT_APPLICABLE,86,86,89,ABSENT
260aace10f5af4e07b963bd7dd63786228190f4d6c809554a128566bd89c8af6,conv-47,54,16000,What kind of programming-related events has John hosted?,1,other,f867237ac96fd445550acd0b1d4516a69c787f6fd87872bd81621c352db423e7,TIE_MISS,NOT_APPLICABLE,7,14,17,INITIAL_RELEVANCE
260aace10f5af4e07b963bd7dd63786228190f4d6c809554a128566bd89c8af6,conv-47,54,32000,What kind of programming-related events has John hosted?,1,other,0b1a529b401fedc5d20b04644d062e68dd1b21e61dc9dfb1b48a6a537eed2f4c,TIE_COMPLETE,NOT_APPLICABLE,86,86,89,PROTECTED_SPREAD
260aace10f5af4e07b963bd7dd63786228190f4d6c809554a128566bd89c8af6,conv-47,54,32000,What kind of programming-related events has John hosted?,1,other,f867237ac96fd445550acd0b1d4516a69c787f6fd87872bd81621c352db423e7,TIE_COMPLETE,NOT_APPLICABLE,7,14,17,INITIAL_RELEVANCE
00f0390d17eafc419028159def46a7baf74b6c9e03c6eab414ae47dce568b0ac,conv-47,55,16000,When did John and his programming friends host an online programming competition?,2,targeted,f867237ac96fd445550acd0b1d4516a69c787f6fd87872bd81621c352db423e7,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
00f0390d17eafc419028159def46a7baf74b6c9e03c6eab414ae47dce568b0ac,conv-47,55,32000,When did John and his programming friends host an online programming competition?,2,targeted,f867237ac96fd445550acd0b1d4516a69c787f6fd87872bd81621c352db423e7,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
3fc6ac3b3924e5279a3639b6b0b8cc73194c18ebda792236627550c7488fe2f1,conv-47,56,16000,Which of James's family members have visited him in the last year?,1,other,b8b1e660bb74510450a6ff343fe87127f47a38a05eb2c63c044b422def775570,TIE_COMPLETE,NOT_APPLICABLE,1,3,1,INITIAL_RELEVANCE
3fc6ac3b3924e5279a3639b6b0b8cc73194c18ebda792236627550c7488fe2f1,conv-47,56,16000,Which of James's family members have visited him in the last year?,1,other,e7ef54e03108416f2aaa521980511571ce895b1b11f168ed7877703139563710,TIE_COMPLETE,NOT_APPLICABLE,2,6,2,INITIAL_RELEVANCE
3fc6ac3b3924e5279a3639b6b0b8cc73194c18ebda792236627550c7488fe2f1,conv-47,56,32000,Which of James's family members have visited him in the last year?,1,other,b8b1e660bb74510450a6ff343fe87127f47a38a05eb2c63c044b422def775570,TIE_COMPLETE,NOT_APPLICABLE,1,3,1,INITIAL_RELEVANCE
3fc6ac3b3924e5279a3639b6b0b8cc73194c18ebda792236627550c7488fe2f1,conv-47,56,32000,Which of James's family members have visited him in the last year?,1,other,e7ef54e03108416f2aaa521980511571ce895b1b11f168ed7877703139563710,TIE_COMPLETE,NOT_APPLICABLE,2,6,2,INITIAL_RELEVANCE
52949ad9760fd61c1c8f41ad8910c9553d502d44223dfc6884d0395f28e0d6e4,conv-47,57,16000,When did James' mother and her friend visit him?,2,targeted,e7ef54e03108416f2aaa521980511571ce895b1b11f168ed7877703139563710,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
52949ad9760fd61c1c8f41ad8910c9553d502d44223dfc6884d0395f28e0d6e4,conv-47,57,32000,When did James' mother and her friend visit him?,2,targeted,e7ef54e03108416f2aaa521980511571ce895b1b11f168ed7877703139563710,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
8c9f592b7b8e8c601a768086ca2bdb6de99999505d6f5a2801aa0429903ccc90,conv-47,58,16000,When did James try Cyberpunk 2077 game?,2,targeted,2a0300dd0e23e3d1d1e35beeff09e59f48428ba3b6988eb7750bb5834ad08b8a,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
8c9f592b7b8e8c601a768086ca2bdb6de99999505d6f5a2801aa0429903ccc90,conv-47,58,32000,When did James try Cyberpunk 2077 game?,2,targeted,2a0300dd0e23e3d1d1e35beeff09e59f48428ba3b6988eb7750bb5834ad08b8a,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
4f4c02b939adffb0fd57997a0ef1dd2cee457e499c019ef7af7346e89e119213,conv-47,59,16000,When did John and his gaming friends organize the charity tournament?,2,targeted,0d08212604e038fa762dc6fadc046b07e1afa100918ced32c322d42330001c69,TIE_COMPLETE,NOT_APPLICABLE,1,3,1,INITIAL_RELEVANCE
4f4c02b939adffb0fd57997a0ef1dd2cee457e499c019ef7af7346e89e119213,conv-47,59,32000,When did John and his gaming friends organize the charity tournament?,2,targeted,0d08212604e038fa762dc6fadc046b07e1afa100918ced32c322d42330001c69,TIE_COMPLETE,NOT_APPLICABLE,1,3,1,INITIAL_RELEVANCE
774d39a4f15358f2c320de771b71eccfac88a84c0d04e0e5049ba226f0c177cd,conv-47,60,16000,What games has John played with his friends at charity tournaments?,1,other,0d08212604e038fa762dc6fadc046b07e1afa100918ced32c322d42330001c69,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
774d39a4f15358f2c320de771b71eccfac88a84c0d04e0e5049ba226f0c177cd,conv-47,60,16000,What games has John played with his friends at charity tournaments?,1,other,3b5bf761386cb7a1b6d3476babf49b88595b0cb5125786a2988f9ef2338284e2,TIE_COMPLETE,NOT_APPLICABLE,5,8,9,INITIAL_RELEVANCE
774d39a4f15358f2c320de771b71eccfac88a84c0d04e0e5049ba226f0c177cd,conv-47,60,16000,What games has John played with his friends at charity tournaments?,1,other,9f960816787d6ff375e6e5a43f887c9aa72bf1e08401c40a6fbec6a8be47c2d9,TIE_COMPLETE,NOT_APPLICABLE,2,2,4,INITIAL_RELEVANCE
774d39a4f15358f2c320de771b71eccfac88a84c0d04e0e5049ba226f0c177cd,conv-47,60,32000,What games has John played with his friends at charity tournaments?,1,other,0d08212604e038fa762dc6fadc046b07e1afa100918ced32c322d42330001c69,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
774d39a4f15358f2c320de771b71eccfac88a84c0d04e0e5049ba226f0c177cd,conv-47,60,32000,What games has John played with his friends at charity tournaments?,1,other,3b5bf761386cb7a1b6d3476babf49b88595b0cb5125786a2988f9ef2338284e2,TIE_COMPLETE,NOT_APPLICABLE,5,8,9,INITIAL_RELEVANCE
774d39a4f15358f2c320de771b71eccfac88a84c0d04e0e5049ba226f0c177cd,conv-47,60,32000,What games has John played with his friends at charity tournaments?,1,other,9f960816787d6ff375e6e5a43f887c9aa72bf1e08401c40a6fbec6a8be47c2d9,TIE_COMPLETE,NOT_APPLICABLE,2,2,4,INITIAL_RELEVANCE
2f69c606f63a5f81d8697a242e033ff27694186bf9ed40b888c9e2d5416fcd14,conv-47,61,16000,What was James' big moment with Samantha in October 2023?,2,other,5d25fa1838a0b9c1caf0a8b37394ceef08bbc4bee98b2e9834d4c9f7b0e7c23d,TIE_MISS,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
2f69c606f63a5f81d8697a242e033ff27694186bf9ed40b888c9e2d5416fcd14,conv-47,61,16000,What was James' big moment with Samantha in October 2023?,2,other,c9571d87fd4316260648347dc52ac0532a17f02c44deb269cb7cce6912be963e,TIE_MISS,NOT_APPLICABLE,115,65,117,ABSENT
2f69c606f63a5f81d8697a242e033ff27694186bf9ed40b888c9e2d5416fcd14,conv-47,61,32000,What was James' big moment with Samantha in October 2023?,2,other,5d25fa1838a0b9c1caf0a8b37394ceef08bbc4bee98b2e9834d4c9f7b0e7c23d,LOSS,A3_ONLY,1,1,1,INITIAL_RELEVANCE
2f69c606f63a5f81d8697a242e033ff27694186bf9ed40b888c9e2d5416fcd14,conv-47,61,32000,What was James' big moment with Samantha in October 2023?,2,other,c9571d87fd4316260648347dc52ac0532a17f02c44deb269cb7cce6912be963e,LOSS,A3_ONLY,115,65,117,ABSENT
334a363928543ca41bae1de0015f1f57061b3bafe41548fac567c8a77a5022fc,conv-47,62,16000,How long did James and Samantha date for before deciding to move in together?,2,other,5d25fa1838a0b9c1caf0a8b37394ceef08bbc4bee98b2e9834d4c9f7b0e7c23d,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
334a363928543ca41bae1de0015f1f57061b3bafe41548fac567c8a77a5022fc,conv-47,62,16000,How long did James and Samantha date for before deciding to move in together?,2,other,c9571d87fd4316260648347dc52ac0532a17f02c44deb269cb7cce6912be963e,TIE_COMPLETE,NOT_APPLICABLE,2,3,5,INITIAL_RELEVANCE
334a363928543ca41bae1de0015f1f57061b3bafe41548fac567c8a77a5022fc,conv-47,62,16000,How long did James and Samantha date for before deciding to move in together?,2,other,f414783a55049912e18dca6dfddcf8238b3b3d86a628278633ec3b7a6c10b0ff,TIE_COMPLETE,NOT_APPLICABLE,9,7,19,INITIAL_RELEVANCE
334a363928543ca41bae1de0015f1f57061b3bafe41548fac567c8a77a5022fc,conv-47,62,32000,How long did James and Samantha date for before deciding to move in together?,2,other,5d25fa1838a0b9c1caf0a8b37394ceef08bbc4bee98b2e9834d4c9f7b0e7c23d,TIE_COMPLETE,NOT_APPLICABLE,1,1,1,INITIAL_RELEVANCE
334a363928543ca41bae1de0015f1f57061b3bafe41548fac567c8a77a5022fc,conv-47,62,32000,How long did James and Samantha date for before deciding to move in together?,2,other,c9571d87fd4316260648347dc52ac0532a17f02c44deb269cb7cce6912be963e,TIE_COMPLETE,NOT_APPLICABLE,2,3,5,INITIAL_RELEVANCE
334a363928543ca41bae1de0015f1f57061b3bafe41548fac567c8a77a5022fc,conv-47,62,32000,How long did James and Samantha date for before deciding to move in together?,2,other,f414783a55049912e18dca6dfddcf8238b3b3d86a628278633ec3b7a6c10b0ff,TIE_COMPLETE,NOT_APPLICABLE,9,7,19,INITIAL_RELEVANCE
b8e2307cd727d8c27c0f8170d65bade5bd24d921fa28f50570472302ad179d68,conv-47,63,16000,"When did James, his family and his dogs start on a road trip together?",2,targeted,c68ebf167815acef0d7aa52ba24bbbfe205c1ef977af58d6e68d803cedc715af,TIE_COMPLETE,NOT_APPLICABLE,2,1,2,INITIAL_RELEVANCE
b8e2307cd727d8c27c0f8170d65bade5bd24d921fa28f50570472302ad179d68,conv-47,63,32000,"When did James, his family and his dogs start on a road trip together?",2,targeted,c68ebf167815acef0d7aa52ba24bbbfe205c1ef977af58d6e68d803cedc715af,TIE_COMPLETE,NOT_APPLICABLE,2,1,2,INITIAL_RELEVANCE
ececce2b9ae0a2cbe754a6b5adb3c2ac488c0733be309fdf0368920eeabfcbe9,conv-47,64,16000,How long did John practice chess for before winning the chess tournament?,2,other,5d9b940cf355a925de11985967e27a5bcb2e124d9d0ad1bcd107228737259f18,TIE_MISS,NOT_APPLICABLE,3,3,3,INITIAL_RELEVANCE
ececce2b9ae0a2cbe754a6b5adb3c2ac488c0733be309fdf0368920eeabfcbe9,conv-47,64,16000,How long did John practice chess for before winning the chess tournament?,2,other,b684d285c21031f81d6daefd2f98cd8acad5cd4923a1f9a83c7554f7f8071457,TIE_MISS,NOT_APPLICABLE,2,2,2,INITIAL_RELEVANCE
ececce2b9ae0a2cbe754a6b5adb3c2ac488c0733be309fdf0368920eeabfcbe9,conv-47,64,16000,How long did John practice chess for before winning the chess tournament?,2,other,c68ebf167815acef0d7aa52ba24bbbfe205c1ef977af58d6e68d803cedc715af,TIE_MISS,NOT_APPLICABLE,217,225,218,ABSENT
