question_id,sample_id,source_index,question,category,population,carrier_count,session_count,structure,flags,complete_16000,evidence_delivered_16000,miss_state_16000,dense_relation_16000,association_16000,complete_32000,evidence_delivered_32000,miss_state_32000,dense_relation_32000,association_32000,longitudinal
b7e4b450375a9ef2f35bb5f8b3b6b221d5aaf90ee352e8b29524a3e0ae44926a,conv-42,208,For how long has Nate had his snakes?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
98f182dda18628b537d30068b8462f6cdea61019abde195e566b1f01ded38626,conv-42,209,What did Nate think of the caramel ice cream he made?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
2be40fe424a31f7c72c218bb2b9b12cf1531ef5919cd9a2cdde2cf0d405e04c9,conv-42,210,"What flavor of cake did Nate make for his friend on 25 February, 2022?",5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
97f46c06890f4eed4b19d706295892a1d68e9614d3e99e5906bbb41af17b34c7,conv-42,211,What was Nate's audition for?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
086c4b6664d6ebca0100f9824f5c704819c19aa120deebda0cd4677a0714a166,conv-42,212,Why did Joanna choose the hair color she did?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
160e57b9c18e44f2592adf9b5e1af778c415992be24cdc2476eba933aaba9ef2,conv-42,213,What are the main ingredients of the ice cream recipe shared by Joanna?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
b652180f9f1f51fbff46833a1070abf1c4dca0a6705497dd1fd30283aaf61fc4,conv-42,214,What is Nate's project called in the writers group?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,GAIN,CC80_ONLY,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
04c098ba4cc048cff425a9346c580d9b25d616cdda71ed019ef1a3dd9f7bb2af,conv-42,215,Which activity helps Nate escape and numbs his mind?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
6b826b8f018269da266fb295805394fb6e7c791f1bf3353d4b084667e0d34198,conv-42,216,What filling did Nate use in the cake he made recently in May 2022?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
309eb55e270baa3a613816aff2c0f7919e28439927752713f75c233b245c2be2,conv-42,217,Who did Joanna plan to invite to her gaming party in June 2022?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
447c13a41b748570e7af05bb3663db8302c193e17bb2ef7a233df8ca3d73ac2d,conv-42,218,What special items did Joanna get for everyone at her gaming party?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
4f0d8086fb9cf079deb45eb4eac5dd2729b2d1b6c0ff940831d01357905c9cad,conv-42,219,What supervillain is Joanna a fan of?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
2b311a02fa73fe45ab5f59f2e83e9cabc316274b4cc2edbe488efed4d3d5baac,conv-42,220,Which superhero toy figure does Joanna share a photo of?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
dc50b829677b54d9b73cef7a84850c259abb9adebb25bbc518b607cdacd77c79,conv-42,221,What did Joanna make and share with her vegan diet group?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
add77c535e9fa99b3ee680b0fcdb2d69d6eb55afbb3b3d179e75c6242d6f7dbd,conv-42,222,How many people attended the gaming party hosted by Joanna in June 2022?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,QUANTITY|ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
9981259c03847335f880fb066962cd519ffe517c6ec9faa7e6271e04cf896c45,conv-42,223,Where did Nate go for a road trip for research?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,LOCATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
fd0a332646bc81164158e7f4764690f29f38b524d8e15263e90a7753b2e97985,conv-42,224,What did Joanna discover at the museum in Woodhaven?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
97334cba4bf8c14a10a14157db1b2ea945865e2169814f1b0f804afce7f62e2d,conv-42,225,What specific themes are explored in Nate's new book?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
06c1c91d71d2830570356f5f35050baf8ce43467e862064cf8dff322a6c40127,conv-42,226,How did Nate feel when someone wrote him a letter after reading his blog post?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c1245f65f5c27621a23249521655a072d094389c113f4f4b083b96debc369b7a,conv-42,227,What kind of impact does Joanna hope to have with her painting?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
7954930d21ccac72403361809c3e314a1059af7f36afa4d140c8c8d5c8e5f055,conv-42,228,What did Nate share with his writers group in August 2022?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
729a478c6747f957b8a2de7843650af1cdefd45b804eac7e5a1ee222efebcfec,conv-42,229,How did Nate celebrate after sharing his book with a writers group?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
aed488b1a0e0033814364002ff1dfa6e64f467f79c0c258c374870faa92cfacb,conv-42,230,How did Joanna celebrate winning the international tournament?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
7f362e76136842994dca14503d67266767cdd2fcb69a8acf0d708e2e575d8c1d,conv-42,231,What substitution does Nate suggest for sugar in dairy-free baking?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
e1d9d65037f5e33d454bb007523869d17abe208af4c430d2eb7b1e820d218317,conv-42,232,What type of show did Joanna host where she taught vegan ice cream recipes?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,LOCATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
4c1bfbb23e13f424e1e9b6a891a8726a87f2bce46c9375deda6f90989bb494ac,conv-42,233,What is Joanna's favorite dish from the cooking show she hosted?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
92897a271a924aa4fae1c89d65e19537dfc424f6a8680620ed9db7dd4e672e3a,conv-42,234,"What dessert did Nate share a photo of that has an almond flour crust, chocolate ganache, and fresh raspberries?",5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
a26f495f6a5a1880e3048d9af010375661043e1ee941c957c31af40690d2456c,conv-42,235,"What two main ingredients are part of the dessert Nate shared a photo of with blueberries, coconut milk, and a gluten-free crust?",5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
054beb41c62a1d7477c7782eb4e3dc98e326bf123f250944e9a96e731fc28651,conv-42,236,"What movie did Joanna recently watch and enjoy on October 6, 2022?",5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
12fab774a1faa500700269ded7d81302c2de0bf1f7e82992743039fba64fce96,conv-42,237,What did Nate make for one of the ladies at his writing club?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
3f08d727c76b1d89842e3ec2679ea56354a9189738ff2ecc0005240186be4f21,conv-42,238,"What game has Joanna been playing nonstop with a futuristic setting and gameplay on October 9, 2022?",5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
0bc653c71fc0bb2ec100caf3f7339e25be745089496b83b0714204418565176a,conv-42,239,How did Nate describe the classic movie he watched?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
135ccaa9603ec1da81f3878d83ce95b5dbc16cfdf8eb8fe4302765a6cb1ed84e,conv-42,240,What does Nate recommend to make a living room comfy like his?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
5d644411d4a41d93ac2907ed9eac1e1a682059247af92bd6e4e3a127133149a5,conv-42,241,What helps Joanna stay distracted and brings her sadness?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
e9c63ced0340bd817dd7be830a9347897aab5183063263ff56f55fdc7c6e9c42,conv-42,242,What does Nate do while he writes?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
b71e303ae95c45d11b8c842df4b5c71f2596da21a4dce43a69bfa06821e959f7,conv-42,243,What does Nate do after receiving a rejection from a production company?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
a84b33aad124230fe21ea1896e005b145fbae3b1ddc2d0e1e3e05d3a7b6c61d1,conv-42,244,What does Joanna rely on for cheer and joy?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
78691a4175a5c0bb57b434c6173304f1b8c10d1b19ce71e41ecb02ca10a71976,conv-42,245,What does Nate use to remember his dog from Michigan?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
5166849138818a8578140493278deb56868b48555f33c7132c8357bc8dda83d2,conv-42,246,What inspires Joanna to create music for her characters?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
6e1630011f8e82c3be2fff0ec228b0c99b7d4f871e9a7411482cd714d25d6018,conv-42,247,What type of diet do Joanna's turtles have?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c649d5ba56979eb505454d6ddd805d40d5a02728260b67b43c25de015d7b54ef,conv-42,248,What did Nate find in old notebooks last week that prompted him to reflect on her progress as a writer?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c65161011be683e107a7eca1f55bdff4a0f0b6779544673af25547b8f8567f6f,conv-42,249,"What game is Joanna currently playing and recommends to others on November 7, 2022?",5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
5ce4400d641bd5ff4eb93c35ed6c78b8ee2c6da8a98e0c52dc15a5e191a2a76b,conv-42,250,What did Nate receive from his brother that brought back childhood memories?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
95f82fd3e2cd9e5d9f93022be1d5388e0d8da8ef2ae7720a8d6906f516935be9,conv-42,251,"What is the type of game ""Xenoblade Chronicles"" that Joanna is playing?",5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
0b657f211a0710f7851c8eb5063848f77812e247f322deb8fcf805381ca37f12,conv-42,252,"What project is Nate working on in his notebook on November 9, 2022?",5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
5048a5abd5b6815036a3355ea150fbfea525827a5904890e4ce75ad4f1009735,conv-42,253,"What is Joanna creating for YouTube on 9 November, 2022?",5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
0848a9f4a23f21d7335d6b0d8fa419d8f462ffd57d88e5f5fbad97a649580b01,conv-42,254,What inspired Joanna to start making gaming videos?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
2b2ff65baf67a22177bfb015dc300396b735a345366ce0aec67433a1d4be35cb,conv-42,255,What new content is Nate creating for television?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
9f6d9aae6065a33e54154fbe4b5a7a86873414e6a9244be1d260f80eced2d7ae,conv-42,256,What did Nate take a picture of near Fort Wayne last summer?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
c1d04c5442c943f79ba67831d344796e950927c27c86d4472be3f5a930940a06,conv-42,257,Why did Joanna get a third turtle?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,CAUSAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
039a1abc8b84f9fc3c486c36c89ce018d124cff5e311439dc7734b86786c139c,conv-42,258,What did Joanna take to the beach in Tampa?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
ba87951197610fb428ff07e96f2223b694035fcc1d525d006584e8676655a8a3,conv-42,259,What does Joanna love most about having turtles?,5,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
18672216f347e70bf361793e67b2c52466f89f941e3da5c493872f69221ab3b1,conv-47,0,What are John's suspected health problems?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
127c54353fad90c9169f95326b94ad11bd99a2b0f9b085fcedb3c2946e9c48bc,conv-47,1,"Which recreational activity was James pursuing on March 16, 2022?",2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
24e2129ee8d5254d4dc1d71d604ce5a0244536ca52a3ea86165a736f18024a49,conv-47,2,Which places or events have John and James planned to meet at?,1,breadth,3,3,MULTI_SESSION,LOCATION|ENUMERATION,False,2,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
36fc62efe714a0605a8183cf4bbd8d91eafa458babf7955450c5056bdb669e78,conv-47,3,Do both James and John have pets?,1,other,2,2,MULTI_SESSION,UNMARKED,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
539afd11d3c0888f4dff8df35e178fc4317237e05f49440a96d77263f9dc272b,conv-47,4,When did John resume playing drums in his adulthood?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
7c4bfb5e3709ca346f7d39ce50e991b1b950a57a3f32fbc58e2c2f88528a32e9,conv-47,5,What are John and James' favorite games?,1,other,2,2,MULTI_SESSION,ENUMERATION,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
98f714e2745c993f6f7f662f880b345d5ff63a7ac64550acee026c8966a60554,conv-47,6,Does James live in Connecticut?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
cba0ae46eb932820c6a0279fc89d4cceda47d76a8a244bb54195d64aff2b87dc,conv-47,7,In which state is the shelter from which James adopted the puppy?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,ENUMERATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
35f9fbc184908b9f77c60c50dc954326220362497fd335175abe7f38beda8a84,conv-47,8,How many pets does James have?,1,other,3,2,MULTI_SESSION,QUANTITY|ENUMERATION,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,3,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
d1a2ac1006cb3091aea3f32e80588bbdcd1c0a9cd3c0a5b5db17e5e2014c6425,conv-47,9,What are the names of James's dogs?,1,other,2,2,MULTI_SESSION,ENUMERATION,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
862ddeb92308647f4ecfb80d706360bc437d6f7749714fb6e2496f062948a7a1,conv-47,10,When did James adopt Ned?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
a0c552bf3d74a2dfd73ed0f7b3c39acac518147f311d6b839e38df0160aa4d62,conv-47,11,"How was John feeling on April 10, 2022?",2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
94e9604346a5fd37820858ae4993f82a0933f809d49a471f16a8335a34eea9e3,conv-47,12,Did James have a girlfriend during April 2022?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,PERSISTENT_MISS
13b27e57d2509d7544bf2c139d6439900f7bb3a5538768330cccd4e10da7a577,conv-47,13,When did James visit Italy?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
8cc8f6c478642e2eb615d4e9c02f16ba0e542aa3da47d29869df0d9e7027f009,conv-47,14,When did James buy himself a new adventure book?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
13168332ee1c1bdf76e9723905af7a6fea17ff4354d31596284ad05e57f04b05,conv-47,15,When did James start playing Civilization VI?,2,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,False,0,ZERO_EVIDENCE,LOSS,A3_ONLY,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
f3d0a5898c6e8026e24e99c66b55e2318caf38502819f3456b9a251c5cb1ec32,conv-47,16,What is the game with different colored cards that was John talking about with James?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,UNMARKED,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
69a35d16d2931a759e2f772f4a064c892aef79e222cd776aa567bcf9cff6852a,conv-47,17,What is the board game where you have to find the imposter that John mentions to James?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,LOCATION,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
80b0ad6a162115cef3905129956478a40f12e41f11e142ff8ccc3b7f65a23219,conv-47,18,Which books has John recommended to James?,1,other,2,2,MULTI_SESSION,ENUMERATION,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,COMPLETE_BOTH
48e3e4d10f4b058e6401826744e4b579928cd11cfbea203ed8dc6e6747d79926,conv-47,19,Was James feeling lonely before meeting Samantha?,3,targeted,1,1,SINGLE_CARRIER_SINGLE_SESSION,TEMPORAL,False,0,ZERO_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,1,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
4cbc6cbb44f9661f687619ccd4cd2b565d8114afede985faa29b0235d39c39bb,conv-47,20,How many charity tournaments has John organized till date?,1,other,2,2,MULTI_SESSION,QUANTITY|TEMPORAL|ENUMERATION,False,1,PARTIAL_EVIDENCE,TIE_MISS,NOT_APPLICABLE,True,2,COMPLETE,TIE_COMPLETE,NOT_APPLICABLE,RESCUED_AT_32K
