question_id,sample_id,source_index,category,population,evidence_ids,cc80_16000_evidence,cc80_16000_complete,cc80_32000_evidence,cc80_32000_complete,aspect_static_16000_evidence,aspect_static_16000_complete,aspect_static_32000_evidence,aspect_static_32000_complete,fanout_16000_evidence,fanout_16000_complete,fanout_32000_evidence,fanout_32000_complete
054beb41c62a1d7477c7782eb4e3dc98e326bf123f250944e9a96e731fc28651,conv-42,236,5,targeted,94dc38a97673ba3462da3abd1f4b41583551babe35e51225362c484eb6394e48,1,True,1,True,1,True,1,True,1,True,1,True
12fab774a1faa500700269ded7d81302c2de0bf1f7e82992743039fba64fce96,conv-42,237,5,targeted,d1aaec431a69e978212401dfd723eb2bbac2c803bbb0652857af91f805823454,1,True,1,True,1,True,1,True,1,True,1,True
3f08d727c76b1d89842e3ec2679ea56354a9189738ff2ecc0005240186be4f21,conv-42,238,5,targeted,08d998fa79d648abd7db8d1e659c9421e935a4ec7030e19fc593cc4489aa197e,1,True,1,True,1,True,1,True,1,True,1,True
0bc653c71fc0bb2ec100caf3f7339e25be745089496b83b0714204418565176a,conv-42,239,5,targeted,08d998fa79d648abd7db8d1e659c9421e935a4ec7030e19fc593cc4489aa197e,1,True,1,True,1,True,1,True,1,True,1,True
135ccaa9603ec1da81f3878d83ce95b5dbc16cfdf8eb8fe4302765a6cb1ed84e,conv-42,240,5,targeted,2e7fc0c697d0672185361eb46dbf85cc477c664742c13fc223524e7aff235098,1,True,1,True,1,True,1,True,1,True,1,True
5d644411d4a41d93ac2907ed9eac1e1a682059247af92bd6e4e3a127133149a5,conv-42,241,5,targeted,6d5db0dc566ddeab5ac1c3446edb6234c25848eede864904f03c62a593c41274,1,True,1,True,1,True,1,True,1,True,1,True
e9c63ced0340bd817dd7be830a9347897aab5183063263ff56f55fdc7c6e9c42,conv-42,242,5,targeted,15b36ca94b1126bfe6a4a1639ee99c3825a3bb9ea76cd71f93659f866f8c76a1,0,False,1,True,1,True,1,True,1,True,1,True
b71e303ae95c45d11b8c842df4b5c71f2596da21a4dce43a69bfa06821e959f7,conv-42,243,5,targeted,d24057b7f06ebb1474727f6f8079e3ecbc57a6a3cf73b0b1a27b0e5cabdfad54,1,True,1,True,1,True,1,True,1,True,1,True
a84b33aad124230fe21ea1896e005b145fbae3b1ddc2d0e1e3e05d3a7b6c61d1,conv-42,244,5,targeted,15b36ca94b1126bfe6a4a1639ee99c3825a3bb9ea76cd71f93659f866f8c76a1,1,True,1,True,1,True,1,True,1,True,1,True
78691a4175a5c0bb57b434c6173304f1b8c10d1b19ce71e41ecb02ca10a71976,conv-42,245,5,targeted,8fd3a7bd9407c230efcad31991b01fdaa930d592861db84088898ff69eb9b232,1,True,1,True,1,True,1,True,1,True,1,True
5166849138818a8578140493278deb56868b48555f33c7132c8357bc8dda83d2,conv-42,246,5,targeted,8a1cf0b34b84ec6a3bd789416287b518027943bedc9710567fdf99d9ce45aed9,1,True,1,True,1,True,1,True,1,True,1,True
6e1630011f8e82c3be2fff0ec228b0c99b7d4f871e9a7411482cd714d25d6018,conv-42,247,5,targeted,3195c05d1de67a588ca24c6f1fdad42b3d8addb9d2169628cdb2ef4c49a214ad,1,True,1,True,1,True,1,True,1,True,1,True
c649d5ba56979eb505454d6ddd805d40d5a02728260b67b43c25de015d7b54ef,conv-42,248,5,targeted,6a87b06fdedea63b1ef6eab8b113b717ff132ca6fbea7ee53ab36e8efc538c58,1,True,1,True,1,True,1,True,1,True,1,True
c65161011be683e107a7eca1f55bdff4a0f0b6779544673af25547b8f8567f6f,conv-42,249,5,targeted,215b51797fb06517cbaa37cf9133da61c00223dd7f5da633bac6f3d45a37b522,1,True,1,True,1,True,1,True,1,True,1,True
5ce4400d641bd5ff4eb93c35ed6c78b8ee2c6da8a98e0c52dc15a5e191a2a76b,conv-42,250,5,targeted,0db85770406dd1bdc6bdeddce73982a60ac97f66fa5118ca36bc27fc3ce4e131,1,True,1,True,1,True,1,True,1,True,1,True
95f82fd3e2cd9e5d9f93022be1d5388e0d8da8ef2ae7720a8d6906f516935be9,conv-42,251,5,targeted,215b51797fb06517cbaa37cf9133da61c00223dd7f5da633bac6f3d45a37b522,1,True,1,True,1,True,1,True,1,True,1,True
0b657f211a0710f7851c8eb5063848f77812e247f322deb8fcf805381ca37f12,conv-42,252,5,targeted,85fc2ecd4c9d42206d78adb47989281d89b06d77749db1a331c7633f07919a12,1,True,1,True,1,True,1,True,1,True,1,True
5048a5abd5b6815036a3355ea150fbfea525827a5904890e4ce75ad4f1009735,conv-42,253,5,targeted,7888ca02990430156da435234b88bc4cfe5eb5119b54c99cc9fa802988ba16c8,1,True,1,True,1,True,1,True,1,True,1,True
0848a9f4a23f21d7335d6b0d8fa419d8f462ffd57d88e5f5fbad97a649580b01,conv-42,254,5,targeted,c094f1b1a968c7af0c16006e474d0e1327d262aeaf7cd7748670b912371877df,1,True,1,True,1,True,1,True,1,True,1,True
2b2ff65baf67a22177bfb015dc300396b735a345366ce0aec67433a1d4be35cb,conv-42,255,5,targeted,7888ca02990430156da435234b88bc4cfe5eb5119b54c99cc9fa802988ba16c8,1,True,1,True,1,True,1,True,1,True,1,True
9f6d9aae6065a33e54154fbe4b5a7a86873414e6a9244be1d260f80eced2d7ae,conv-42,256,5,targeted,824ffac87a6c42f59009a9a9995e77d346c2d00e0c3873509bfb57c6d59c1002,1,True,1,True,1,True,1,True,1,True,1,True
c1d04c5442c943f79ba67831d344796e950927c27c86d4472be3f5a930940a06,conv-42,257,5,targeted,50c56434543b5eafc858ca94e16871068d9589287090752d448a4afac37cc0c1,1,True,1,True,1,True,1,True,1,True,1,True
039a1abc8b84f9fc3c486c36c89ce018d124cff5e311439dc7734b86786c139c,conv-42,258,5,targeted,74ce0fb67effbba85b00511fc57b5f678d64af6f5f38d7c24e0042c0331d614c,1,True,1,True,1,True,1,True,1,True,1,True
ba87951197610fb428ff07e96f2223b694035fcc1d525d006584e8676655a8a3,conv-42,259,5,targeted,5a0a609cb19bb253d14269569673a5dcd34e5bd072a17fe1ba245cb408f9776b,1,True,1,True,1,True,1,True,1,True,1,True
18672216f347e70bf361793e67b2c52466f89f941e3da5c493872f69221ab3b1,conv-47,0,3,targeted,04167debdea7c698235ee5d2a3f9fb1a34829c2e27534bf3df9f962b7458ba7d,1,True,1,True,1,True,1,True,1,True,1,True
127c54353fad90c9169f95326b94ad11bd99a2b0f9b085fcedb3c2946e9c48bc,conv-47,1,2,targeted,6360549c5f3bc525fd60299f0dff534716a1a292ca1e7f3f9f23146a6994219c,1,True,1,True,0,False,1,True,0,False,1,True
24e2129ee8d5254d4dc1d71d604ce5a0244536ca52a3ea86165a736f18024a49,conv-47,2,1,breadth,30aca1a6d7f37a7c6553e3df5a6effe06dea9fd1796d116a073c81b53a6bb795|af558ca1e425259066e68071f61819beed35ee5ff1661d7267e46c753279ad16|c1935dead882ede0776b614a8781b81fb30432fe45a9221632f16fc87a98117d,2,False,2,False,1,False,2,False,1,False,2,False
36fc62efe714a0605a8183cf4bbd8d91eafa458babf7955450c5056bdb669e78,conv-47,3,1,other,008f3adea74186e94ddbcbdd0f3da8527c2a829422324d1efc1637eaaa312b49|fa5fad908bfc0d55a3341265bbfbf0f2196684c9e2786269a3a587e8933cde7a,2,True,2,True,2,True,2,True,2,True,2,True
539afd11d3c0888f4dff8df35e178fc4317237e05f49440a96d77263f9dc272b,conv-47,4,2,targeted,d3226c93447183ffb698cfc5573ac23ec39f07e0951f533a091cf784408641c8,1,True,1,True,1,True,1,True,1,True,1,True
7c4bfb5e3709ca346f7d39ce50e991b1b950a57a3f32fbc58e2c2f88528a32e9,conv-47,5,1,other,8ab12bf6a7df03ba1f49ccb19e5350a462ffeda0c60080b01dbdc61ad9d9d1e2|e7ff5fed669688aa9290d66923b4283d48d8cbaf0d516f1589c4e80a8efad056,2,True,2,True,1,False,2,True,1,False,2,True
98f714e2745c993f6f7f662f880b345d5ff63a7ac64550acee026c8966a60554,conv-47,6,3,targeted,a3af5d30466d78f24c223a5870bbfecc9d755c9b02cadd5e3ee66f9067902ffb,1,True,1,True,1,True,1,True,1,True,1,True
cba0ae46eb932820c6a0279fc89d4cceda47d76a8a244bb54195d64aff2b87dc,conv-47,7,3,targeted,a3af5d30466d78f24c223a5870bbfecc9d755c9b02cadd5e3ee66f9067902ffb,1,True,1,True,1,True,1,True,1,True,1,True
35f9fbc184908b9f77c60c50dc954326220362497fd335175abe7f38beda8a84,conv-47,8,1,other,1a1021cb5f542cf0f9dea53fc02ab7bdbdcc995f0817619b14deab788e6f5130|a3af5d30466d78f24c223a5870bbfecc9d755c9b02cadd5e3ee66f9067902ffb|fa5fad908bfc0d55a3341265bbfbf0f2196684c9e2786269a3a587e8933cde7a,3,True,3,True,3,True,3,True,3,True,3,True
d1a2ac1006cb3091aea3f32e80588bbdcd1c0a9cd3c0a5b5db17e5e2014c6425,conv-47,9,1,other,1a1021cb5f542cf0f9dea53fc02ab7bdbdcc995f0817619b14deab788e6f5130|a3af5d30466d78f24c223a5870bbfecc9d755c9b02cadd5e3ee66f9067902ffb,2,True,2,True,2,True,2,True,2,True,2,True
862ddeb92308647f4ecfb80d706360bc437d6f7749714fb6e2496f062948a7a1,conv-47,10,2,targeted,a3af5d30466d78f24c223a5870bbfecc9d755c9b02cadd5e3ee66f9067902ffb,1,True,1,True,1,True,1,True,1,True,1,True
a0c552bf3d74a2dfd73ed0f7b3c39acac518147f311d6b839e38df0160aa4d62,conv-47,11,2,targeted,5f15ea9c530589fc54a9bcdf7344be0036d333e9987298fd9d263bc0a0badac4,0,False,0,False,0,False,1,True,0,False,1,True
94e9604346a5fd37820858ae4993f82a0933f809d49a471f16a8335a34eea9e3,conv-47,12,3,targeted,dc456bc574e89b32cde2c1039919b9f9afc26820f3f7be37b8cc40eb69967508,0,False,1,True,0,False,1,True,0,False,1,True
13b27e57d2509d7544bf2c139d6439900f7bb3a5538768330cccd4e10da7a577,conv-47,13,2,targeted,8e10d20b3070dee125993c25a47468329bb68de6577664277bd9e86ad2000a14,1,True,1,True,1,True,1,True,1,True,1,True
8cc8f6c478642e2eb615d4e9c02f16ba0e542aa3da47d29869df0d9e7027f009,conv-47,14,2,targeted,95b0fac1ca98c8dd8c67443e1515032d7fac357cce12ab962d0c15f1a7c3b8f5,1,True,1,True,1,True,1,True,1,True,1,True
13168332ee1c1bdf76e9723905af7a6fea17ff4354d31596284ad05e57f04b05,conv-47,15,2,targeted,c67f85a0a2b9d69aa1f8bee1c8fa2e8409e37e4c99d065cbc8b2c1b7c59eb839,1,True,1,True,0,False,1,True,0,False,1,True
f3d0a5898c6e8026e24e99c66b55e2318caf38502819f3456b9a251c5cb1ec32,conv-47,16,3,targeted,5551d9f19a761be42bf4025a0087c8f7420f8e016733041fea84b96ae2edbb61,1,True,1,True,1,True,1,True,1,True,1,True
69a35d16d2931a759e2f772f4a064c892aef79e222cd776aa567bcf9cff6852a,conv-47,17,3,targeted,a3b8c36852449810578a1d59b8dc9bf9d876c8846b1e569cb20f04264e7c17b4,1,True,1,True,1,True,1,True,1,True,1,True
80b0ad6a162115cef3905129956478a40f12e41f11e142ff8ccc3b7f65a23219,conv-47,18,1,other,10b6f5b0d92003dbe87b2869bdc52fb77bcf3e172f83a1c84a85798c9869f160|3998671e4970e938feb6d58f3c8e7b68f1e4abf94f021b9a2be082ab97c29f29,2,True,2,True,2,True,2,True,2,True,2,True
48e3e4d10f4b058e6401826744e4b579928cd11cfbea203ed8dc6e6747d79926,conv-47,19,3,targeted,2424b53e719d6505fb1ba0e2404bcfb48208c8db5bbe2c1a842c371b5e95ac3f,0,False,1,True,0,False,0,False,0,False,0,False
4cbc6cbb44f9661f687619ccd4cd2b565d8114afede985faa29b0235d39c39bb,conv-47,20,1,other,0d08212604e038fa762dc6fadc046b07e1afa100918ced32c322d42330001c69|16db15b7834d497dd33ef7632056630ef8583284442f21d60d9ab4a6f547a043,1,False,2,True,1,False,1,False,1,False,1,False
f4f17d364c506e51f53cc1b34baddf9f68f5ce394ec6eb140e0732b2ae2d77b7,conv-47,21,2,targeted,16db15b7834d497dd33ef7632056630ef8583284442f21d60d9ab4a6f547a043,1,True,1,True,0,False,1,True,0,False,1,True
ea5bd84ccd9eaf4cbe6a349d3d869962fad9114cd10e1e2f2f90d3d82be0b823,conv-47,22,1,other,0d08212604e038fa762dc6fadc046b07e1afa100918ced32c322d42330001c69|a83e1171f2d5fc619442789f938af0c8b5313431d770e4947201a103e8d41ce6|b0d140128b9185b96b95e07eb24e0b3cdf678f13423645569ae3292f872a7bf2,3,True,3,True,3,True,3,True,3,True,3,True
f674d2ee066bc1cde0f851fff46ceb75be3bf0eac30668535b7d3cd0a642839e,conv-47,23,2,targeted,a9b5406e87ce0106886548ea8bfd1a1501d34caca0bf7c4987a8278817d6d844,1,True,1,True,1,True,1,True,1,True,1,True
b32919131416fe5b56f45a863baa2e2e03c0c73500495f31dc2dce81102b0280,conv-47,24,1,breadth,620772a29181f9edcb08e730830815f46edf493e4cc639cc3fabc65686b3631f|75ae6821a6fd625fe225172737df1c075b01748bd10307dbbb0186794d94bf6e|f867237ac96fd445550acd0b1d4516a69c787f6fd87872bd81621c352db423e7,2,False,3,True,2,False,2,False,2,False,3,True
5f971dcc43d8788ac57ac57317cf12a80e4b407d42aed11307f9ba6bd3e3c63e,conv-47,25,3,other,1575596f73deed7d716b8a4e946b33d04c9c80c87bf8b4c6185c264ba0a8c30f|b539b90bf02669397edfb42fbdf26be863a55d963f9362e8781b6893bfa3b7ab,2,True,2,True,2,True,2,True,2,True,2,True
65cee02b5a549d5271ca85f32cf840eb9895ec2e41647fd6c51e72e85b998767,conv-47,26,1,breadth,232fded87acd1f6edb843195b7aad6892253a8d6d3482f1a03beb8e299ec8c61|5985cd4546cd2d8d3739ac559140656d98a1caadf2bca853000f1477494193a1|8e10d20b3070dee125993c25a47468329bb68de6577664277bd9e86ad2000a14|a5dc54531881b242554b5c2278b5ad1062097bda0ddc482146464cf690a04dfa,4,True,4,True,4,True,4,True,4,True,4,True
5f4f61dd574b182246df363c8cc77259001b804826c6ef2e26989a862c499a21,conv-47,27,1,other,3fc95f32a13ad61bf5332833ee743c610174cc7f8db7801a321902be36802218|a9b5406e87ce0106886548ea8bfd1a1501d34caca0bf7c4987a8278817d6d844,2,True,2,True,2,True,2,True,2,True,2,True
8b66331d7d0a2ff18c362616f0441ce1ac80125fc6b6fe72f16d442b59e34f70,conv-47,28,2,targeted,1c2045e1f1593863cfe4bcd7c56487f6b068e92f9b1722c22e3981a533b5f1bd,1,True,1,True,1,True,1,True,1,True,1,True
033389617e97e235302b11585d2d62d06b5379431ef1e1da31ec4a538b9d4dfe,conv-47,29,2,targeted,a5dc54531881b242554b5c2278b5ad1062097bda0ddc482146464cf690a04dfa,1,True,1,True,1,True,1,True,1,True,1,True
6825957a73afc533e8bb0b112303de34350b2ffcd3f911b4e255bfbf2ae1dd0f,conv-47,30,3,other,85f1492c93d66f07d081c7545ca9117f0beca888156823149bcb3bed2adca521|a5dc54531881b242554b5c2278b5ad1062097bda0ddc482146464cf690a04dfa,2,True,2,True,2,True,2,True,2,True,2,True
19a48a5e6c82b817f856647559721be872d2f6be6b6564bbb90466517fde3ce1,conv-47,31,2,other,a5dc54531881b242554b5c2278b5ad1062097bda0ddc482146464cf690a04dfa|dfbc1441735673051a5d3193b6acfb946987bec93a1a30eba5160c71971757cd,2,True,2,True,2,True,2,True,2,True,2,True
c55bc907660613c94dfc75cdff5204f16023c381dfbc7eb7763e62edc26e2ca0,conv-47,32,2,targeted,a5dc54531881b242554b5c2278b5ad1062097bda0ddc482146464cf690a04dfa,1,True,1,True,1,True,1,True,1,True,1,True
841358e8d773b3a11a85363576315dd91b820b87ed10bab67d60c85769a60363,conv-47,33,3,targeted,15c72a71163d54407b4973103c218f40510c386ba1544f4bf77f697892d5bf6e,1,True,1,True,0,False,1,True,0,False,1,True
873d89abef52715d41955c4ab50737755965569dd31921219143c8c477bb3bfc,conv-47,34,1,other,232fded87acd1f6edb843195b7aad6892253a8d6d3482f1a03beb8e299ec8c61|a5dc54531881b242554b5c2278b5ad1062097bda0ddc482146464cf690a04dfa,2,True,2,True,2,True,2,True,2,True,2,True
74f96fa5cda0f81f1bef73364289461da5f94e1a573eb8469a94cfb8be608863,conv-47,35,3,targeted,232fded87acd1f6edb843195b7aad6892253a8d6d3482f1a03beb8e299ec8c61,1,True,1,True,1,True,1,True,1,True,1,True
9617e94e6792aa4099d6eb44d7153ed9b8f3f6ed8ea656fe44d9249a0c03ec03,conv-47,36,3,targeted,8db611f03bd70508a27835890edb60c2b02de252af3bd281c2a98471c29101aa,1,True,1,True,1,True,1,True,1,True,1,True
eea8880df2bec6d594d976271c226fe729f983feb0635080a14cd3ef9e092d9c,conv-47,37,2,targeted,b8b1e660bb74510450a6ff343fe87127f47a38a05eb2c63c044b422def775570,1,True,1,True,1,True,1,True,1,True,1,True
3256d69d49294afac18a9c283666a89e956460410f5e12f828469bd70aa8a4ff,conv-47,39,2,targeted,6c61ef4216c17808e3b408ca8dc0fd98f69be1ffae3d4acd3f8c83a4a8daab0e,1,True,1,True,1,True,1,True,1,True,1,True
d1e308d0c25a042dca79e61405789395009797a9f09d09e17c18c745be4bcd18,conv-47,40,1,breadth,008f3adea74186e94ddbcbdd0f3da8527c2a829422324d1efc1637eaaa312b49|6faf6dddf553a96863c76242b27899673693cb423af09f29de47c50671e1d45f|8d2e87c7471dc4e5e19629a1ab621d8189693b800b23f0dfbefa1855966f8b3f|bbf61c7faae71c0aa1e22c4bae0c0b5a3668550020d3af14a4ce024e09921d8e,2,False,2,False,2,False,3,False,2,False,3,False
38732cf6d01ae76d6b3c01583cd17c652763390b1ce295a4e3502f409a1f172a,conv-47,41,2,targeted,3ab2ed1dd891f846a39afcc1cac3e7235af13e396bd49b3a073e6eaffe226609,1,True,1,True,1,True,1,True,1,True,1,True
b9b42c9148367439c3815e37080a8017116062bf782904735b5dd11c22954869,conv-47,42,2,targeted,3ab2ed1dd891f846a39afcc1cac3e7235af13e396bd49b3a073e6eaffe226609,1,True,1,True,1,True,1,True,1,True,1,True
15f6598bd6269657d95895c25792a4c08c957810a9b7076bbbce3011d649459a,conv-47,43,2,targeted,8f4e68b78b9fa5b360699ec3a33c82f382db5f46e2a6302630a9e1a6e9037e71,1,True,1,True,1,True,1,True,1,True,1,True
0de69a582f4908487262084ba364e78b4f93915460db4803f89f40717b26eda2,conv-47,44,3,other,4c0eb05440835b362c08ddf4da47d814fe8a4c5db4faf1451d896e01710ecd0f|e56a3c7e080e7de70627e65de84c5a07a77eba4bcd4675f2247bddb6e94493b1,2,True,2,True,2,True,2,True,2,True,2,True
7f91ac24aa44b6099bb0e522c4091381953035991f07ba680da2f6373a94f46b,conv-47,45,1,other,219d110c9f8f3ea02fab47ce5ac4fd07090348b8abecf33558af89bd277ea7f4|af558ca1e425259066e68071f61819beed35ee5ff1661d7267e46c753279ad16|af785ef21a8ba6340dc731b9812ffd89a0327c9617b79a6a5347383e3f871a1a,3,True,3,True,3,True,3,True,3,True,3,True
dc30824d53a1364d4c96fd96f14e0bca8bfacf23d51c48359e7799a9ea8a5645,conv-47,46,2,targeted,219d110c9f8f3ea02fab47ce5ac4fd07090348b8abecf33558af89bd277ea7f4,1,True,1,True,1,True,1,True,1,True,1,True
c72c3bf1c7fb056ed8bf174ff19b81f0135dc7fc98d167989647158cb9d590f1,conv-47,47,2,targeted,22e4ad798b360a87799af0bd0bc54d210a78d65b58b05c6ce39d9ec91559237f,1,True,1,True,1,True,1,True,1,True,1,True
76bc4a731506bac26244b2437bd6bb63e12068dd8fe0f754c0b8f662234ac696,conv-47,48,2,targeted,c1935dead882ede0776b614a8781b81fb30432fe45a9221632f16fc87a98117d,1,True,1,True,1,True,1,True,1,True,1,True
1bf8cd1d64c28cdcbc9acb1e374675bd768b26491e241e06cb2c6867f29b7a3c,conv-47,49,1,other,3f3d3df5bcb85ddc2501318f1356368da713dd97bd50e9ef2c045775d24f7499|6b5953e820c3fe7957e277c847105b62bc176f7862ce29fe9c5adc52b424e545|9aafd1d63c8a40b5b669ecc77ead315dc950742fb392e5427b3e66da85070a7f,3,True,3,True,3,True,3,True,3,True,3,True
d9dfbabbc889129a614e076c581c6edc3abc0021c55c844b56bac5b2e4124acb,conv-47,50,2,targeted,3fc95f32a13ad61bf5332833ee743c610174cc7f8db7801a321902be36802218,1,True,1,True,1,True,1,True,1,True,1,True
fd5ad44e43efc75b2638598d74229647fdd7e3ed33dceb58e4b25b86d6e50f6c,conv-47,51,1,breadth,931a6070dfbb00246e1ae55cf57febd586ba0565cfd9436871dd76bafedeadc2|937cadc282d3c92f551acac51431ce52c637b5a4d5069c3b0541bbe0458e4957|9a1bb5b9b6c513df91aa26f257e85e7411e033b19861dd7b13c1d5097ef3b9c7|ae497192d3c3152996ea9f14f4225f6ba568760ae7a42621cfe05eb55e3665cf|c1e54e1d0ab95b1f18b501ccb0fd91e22cc4fd02e22eda01c067102368f096b7|ec3a538f8294eed881d06ee1335064097d8241ed65ff5bd93cf934fd34f422b1,3,False,5,False,3,False,4,False,3,False,4,False
c4643577b06522cec7b5c27245cd7f60ad138e44e83c4c1780518bdc971a30e8,conv-47,52,2,targeted,4d00d94dc884a7fae12b9a8dc49194ce124a5e283481b32990334378bbb94459,1,True,1,True,1,True,1,True,1,True,1,True
bc288faac117b881b882d4d677101ad05be7b1e9e29a5d44b65bfc80b7179ca8,conv-47,53,2,other,9f231800fa983d004275dfb3b3d7d4cc27c954bdfca5803f22807a592def6164|f867237ac96fd445550acd0b1d4516a69c787f6fd87872bd81621c352db423e7,2,True,2,True,1,False,2,True,2,True,2,True
260aace10f5af4e07b963bd7dd63786228190f4d6c809554a128566bd89c8af6,conv-47,54,1,other,0b1a529b401fedc5d20b04644d062e68dd1b21e61dc9dfb1b48a6a537eed2f4c|f867237ac96fd445550acd0b1d4516a69c787f6fd87872bd81621c352db423e7,1,False,2,True,1,False,2,True,1,False,2,True
00f0390d17eafc419028159def46a7baf74b6c9e03c6eab414ae47dce568b0ac,conv-47,55,2,targeted,f867237ac96fd445550acd0b1d4516a69c787f6fd87872bd81621c352db423e7,1,True,1,True,1,True,1,True,1,True,1,True
3fc6ac3b3924e5279a3639b6b0b8cc73194c18ebda792236627550c7488fe2f1,conv-47,56,1,other,b8b1e660bb74510450a6ff343fe87127f47a38a05eb2c63c044b422def775570|e7ef54e03108416f2aaa521980511571ce895b1b11f168ed7877703139563710,2,True,2,True,2,True,2,True,2,True,2,True
52949ad9760fd61c1c8f41ad8910c9553d502d44223dfc6884d0395f28e0d6e4,conv-47,57,2,targeted,e7ef54e03108416f2aaa521980511571ce895b1b11f168ed7877703139563710,1,True,1,True,1,True,1,True,1,True,1,True
8c9f592b7b8e8c601a768086ca2bdb6de99999505d6f5a2801aa0429903ccc90,conv-47,58,2,targeted,2a0300dd0e23e3d1d1e35beeff09e59f48428ba3b6988eb7750bb5834ad08b8a,1,True,1,True,1,True,1,True,1,True,1,True
4f4c02b939adffb0fd57997a0ef1dd2cee457e499c019ef7af7346e89e119213,conv-47,59,2,targeted,0d08212604e038fa762dc6fadc046b07e1afa100918ced32c322d42330001c69,1,True,1,True,1,True,1,True,1,True,1,True
774d39a4f15358f2c320de771b71eccfac88a84c0d04e0e5049ba226f0c177cd,conv-47,60,1,other,0d08212604e038fa762dc6fadc046b07e1afa100918ced32c322d42330001c69|3b5bf761386cb7a1b6d3476babf49b88595b0cb5125786a2988f9ef2338284e2|9f960816787d6ff375e6e5a43f887c9aa72bf1e08401c40a6fbec6a8be47c2d9,3,True,3,True,3,True,3,True,3,True,3,True
2f69c606f63a5f81d8697a242e033ff27694186bf9ed40b888c9e2d5416fcd14,conv-47,61,2,other,5d25fa1838a0b9c1caf0a8b37394ceef08bbc4bee98b2e9834d4c9f7b0e7c23d|c9571d87fd4316260648347dc52ac0532a17f02c44deb269cb7cce6912be963e,1,False,2,True,2,True,2,True,2,True,2,True
334a363928543ca41bae1de0015f1f57061b3bafe41548fac567c8a77a5022fc,conv-47,62,2,other,5d25fa1838a0b9c1caf0a8b37394ceef08bbc4bee98b2e9834d4c9f7b0e7c23d|c9571d87fd4316260648347dc52ac0532a17f02c44deb269cb7cce6912be963e|f414783a55049912e18dca6dfddcf8238b3b3d86a628278633ec3b7a6c10b0ff,3,True,3,True,3,True,3,True,3,True,3,True
b8e2307cd727d8c27c0f8170d65bade5bd24d921fa28f50570472302ad179d68,conv-47,63,2,targeted,c68ebf167815acef0d7aa52ba24bbbfe205c1ef977af58d6e68d803cedc715af,1,True,1,True,1,True,1,True,1,True,1,True
ececce2b9ae0a2cbe754a6b5adb3c2ac488c0733be309fdf0368920eeabfcbe9,conv-47,64,2,other,5d9b940cf355a925de11985967e27a5bcb2e124d9d0ad1bcd107228737259f18|b684d285c21031f81d6daefd2f98cd8acad5cd4923a1f9a83c7554f7f8071457|c68ebf167815acef0d7aa52ba24bbbfe205c1ef977af58d6e68d803cedc715af,2,False,2,False,2,False,2,False,2,False,2,False
c34ed42ac4519fb049c6934e9693227b0ddf12eb0561bfab02d2fea201d2ddf1,conv-47,65,2,targeted,44ec808ce8873f3ae29ec8e0f47df50a3035f2629cc0c8b07b36e407cc673b21,1,True,1,True,1,True,1,True,1,True,1,True
e4c73ecf8635f7cc0194f763d03b8e8586c3aac825c799d501edda55b376b0ac,conv-47,66,2,targeted,44ec808ce8873f3ae29ec8e0f47df50a3035f2629cc0c8b07b36e407cc673b21,1,True,1,True,1,True,1,True,1,True,1,True
f3b861d3784865be53da2f4f3b6eac334d2dd0a121eb07ec78694db2e0d85103,conv-47,67,4,targeted,f2d51f405453f010b64c1c3d1515794fb8541996369c09a9ee22a9d9d6a6926f,1,True,1,True,1,True,1,True,1,True,1,True
f706b175b028a35ebfaf206c88418d99f7c34518427ade77b5a01382ac731344,conv-47,68,4,targeted,1a1021cb5f542cf0f9dea53fc02ab7bdbdcc995f0817619b14deab788e6f5130,1,True,1,True,1,True,1,True,1,True,1,True
f0963e712072e60a96a508dad73de16410e655fc2246443ba01e3296181aa684,conv-47,69,4,targeted,4a408f58965ae4cd98ef8d7753ddc88aaa575bb84d0ab91643d2a089908f6c16,1,True,1,True,1,True,1,True,1,True,1,True
2b8561d0f387080e7fdf696189bfe4b85f976e26d18ba151ec121a922cf9a5d2,conv-47,70,4,targeted,0e4275ff132ee0a568c3e85004a561152bcb57d814d51b0f08b4dcf85ae1059b,1,True,1,True,1,True,1,True,1,True,1,True
d10414cebe0b72b4d3a7000682beba7bfc1329d52edb2baa17595ca1e8a1d8cb,conv-47,71,4,targeted,cb6ee0b6971a6ddeae7025dbcf9928480a508e78db688589b9996d688be7bba0,1,True,1,True,1,True,1,True,1,True,1,True
0ee2e63d9e2ef9e95d86c4c08c9bd9639586f949ec588343833aeaa2fb292d46,conv-47,72,4,other,2a6680fa6d2740bf9dee660ce0d74b686387a505fd58c391459cfed92fbed115|43be088e9deddb6f15bf1060eafe96b96fd174dd358f4a6fc8e038978a120bdc,2,True,2,True,2,True,2,True,2,True,2,True
4c000b5aeaea156342cdb9d37a67ca377507b12269b7aacc6b12e30a1f22e84a,conv-47,73,4,targeted,d3226c93447183ffb698cfc5573ac23ec39f07e0951f533a091cf784408641c8,1,True,1,True,1,True,1,True,1,True,1,True
95e52b27923c42a58fe4600e22febd511a735b0b929e85db8f296fe227c21406,conv-47,74,4,targeted,8ab12bf6a7df03ba1f49ccb19e5350a462ffeda0c60080b01dbdc61ad9d9d1e2,1,True,1,True,1,True,1,True,1,True,1,True
