question_id,question_content_sha256,sample_id,source_index,category,resolved_evidence_count,unresolved_evidence_count,complete_evaluable,evidence_episodes,flat_best_evidence_rank,flat_worst_evidence_rank,budget_chars,dual_budget_chars,flat_complete,flat_any,flat_delivered,flat_evidence_delivered,tiered_complete,tiered_any,tiered_delivered,tiered_evidence_delivered,dual_complete,dual_any,dual_delivered,dual_evidence_delivered,dual_ranked_complete,dual_ranked_any,dual_ranked_delivered,dual_ranked_evidence_delivered,flat_chars,tiered_chars,dual_chars,dual_ranked_chars,tiered_recency,tiered_k,tiered_coverage,dual_recency,dual_k,dual_coverage,dual_ranked_k,dual_ranked_coverage,tiered_evidence_tiers,dual_evidence_tiers,dual_ranked_evidence_tiers
2c650a6007debc9c8e266d029bc2124bfca6fd12c2651eb30b41fda7c5e092f0,73d5f3eef54fb0259db37ab6db7161c370a4f924965dfd9f6f10043286e7ed8a,conv-42,207,5,1,0,True,1,25,25,16000,16000,True,True,56,1,True,True,54,1,True,True,57,1,True,True,56,1,15968,15964,15985,15968,32,22,0,0,57,0,56,0,k,k,k
b7e4b450375a9ef2f35bb5f8b3b6b221d5aaf90ee352e8b29524a3e0ae44926a,e907856b0aaf46b1d41d89a2638bc78713d5c97521c597683eda72803e462030,conv-42,208,5,1,0,True,1,1,1,16000,16000,True,True,62,1,True,True,56,1,True,True,61,1,True,True,61,1,15949,15977,15978,15978,32,24,0,0,57,4,57,4,k,k,k
98f182dda18628b537d30068b8462f6cdea61019abde195e566b1f01ded38626,a1797d4f56f0ea588a0985d9b97247b97c4bab21d63c21c106870e220f631d01,conv-42,209,5,1,0,True,1,11,11,16000,16000,True,True,56,1,True,True,54,1,True,True,61,1,True,True,56,1,15988,15922,15924,15988,32,22,0,0,61,0,56,0,k,k,k
2be40fe424a31f7c72c218bb2b9b12cf1531ef5919cd9a2cdde2cf0d405e04c9,aa32e56440e796a7838fa4878c8ef4df0619d93d2c836209d53aa3c9c5e7e8af,conv-42,210,5,1,0,True,1,37,37,16000,16000,True,True,58,1,True,True,56,1,True,True,60,1,True,True,58,1,15958,15993,15916,15958,32,24,0,0,60,0,58,0,k,k,k
97f46c06890f4eed4b19d706295892a1d68e9614d3e99e5906bbb41af17b34c7,446e0071721ba5c05072a463f2bcacd234c61895872eed94e17b554e75e64dd5,conv-42,211,5,1,0,True,1,1,1,16000,16000,True,True,60,1,False,False,53,0,True,True,62,1,True,True,60,1,15970,15937,15959,15970,32,21,0,0,62,0,60,0,,k,k
086c4b6664d6ebca0100f9824f5c704819c19aa120deebda0cd4677a0714a166,94389579479f25f5fbcf59cea916029a708d4984844e05174ebf2e0d90cebe78,conv-42,212,5,1,0,True,1,3,3,16000,16000,True,True,59,1,True,True,54,1,True,True,61,1,True,True,61,1,15987,15953,15999,15999,32,22,0,0,37,24,37,24,k,k,k
160e57b9c18e44f2592adf9b5e1af778c415992be24cdc2476eba933aaba9ef2,c52d952135c1101c349b5157669e3ddcc279ff15773660b046aaaa06a004f4ab,conv-42,213,5,1,0,True,1,12,12,16000,16000,True,True,53,1,False,False,55,0,True,True,56,1,True,True,53,1,15944,15997,15871,15944,32,23,0,0,56,0,53,0,,k,k
b652180f9f1f51fbff46833a1070abf1c4dca0a6705497dd1fd30283aaf61fc4,0fc61b763a44320faed7932730d5625569713fad025db54d9ddd62dc173f2097,conv-42,214,5,1,0,True,1,62,62,16000,16000,False,False,61,0,False,False,54,0,False,False,58,0,False,False,61,0,15961,15922,15984,15961,32,22,0,0,58,0,61,0,,,
04c098ba4cc048cff425a9346c580d9b25d616cdda71ed019ef1a3dd9f7bb2af,9d21517c4c285cfbdfabb752acf29da8bcc471af752a3343bd063930684bf251,conv-42,215,5,1,0,True,1,37,37,16000,16000,True,True,61,1,False,False,55,0,False,False,58,0,True,True,61,1,15938,15987,15998,15938,32,23,0,0,58,0,61,0,,,k
6b826b8f018269da266fb295805394fb6e7c791f1bf3353d4b084667e0d34198,ce4c7590843991144c6d4888728bf1eb260f7e412eabd2704eeae2318287b614,conv-42,216,5,1,0,True,1,94,94,16000,16000,False,False,56,0,False,False,54,0,False,False,60,0,False,False,56,0,15972,15999,15977,15972,32,22,0,0,60,0,56,0,,,
309eb55e270baa3a613816aff2c0f7919e28439927752713f75c233b245c2be2,7599d6c6bf7a283bcdc6f1a9622743ccb0674922fd5fbb7f4783bb441f819986,conv-42,217,5,1,0,True,1,2,2,16000,16000,True,True,53,1,False,False,51,0,True,True,52,1,True,True,51,1,15985,15994,15953,15804,32,19,0,0,52,0,51,0,,k,k
447c13a41b748570e7af05bb3663db8302c193e17bb2ef7a233df8ca3d73ac2d,18a9a0cbbe5a8c71112069f44f741f0605ca448aefddc14555ad5b99370c750a,conv-42,218,5,1,0,True,1,1,1,16000,16000,True,True,53,1,False,False,55,0,True,True,59,1,True,True,53,1,15996,15942,15947,15996,32,23,0,0,59,0,53,0,,k,k
4f0d8086fb9cf079deb45eb4eac5dd2729b2d1b6c0ff940831d01357905c9cad,ea3dca5b796f8ccce0f3152ea32c1da99513eff6ab6b566263ff8736467ffa09,conv-42,219,5,1,0,True,1,2,2,16000,16000,True,True,58,1,False,False,54,0,True,True,57,1,True,True,58,1,15973,15977,15808,15973,32,22,0,0,57,0,57,1,,k,k
2b311a02fa73fe45ab5f59f2e83e9cabc316274b4cc2edbe488efed4d3d5baac,9a49200d82bab5c0563660d18b9b98358832c5d2cba499f197a4516be86fc84c,conv-42,220,5,1,0,True,1,6,6,16000,16000,True,True,64,1,True,True,54,1,True,True,63,1,True,True,63,1,15993,15931,15953,15953,32,22,0,0,45,18,45,18,k,k,k
dc50b829677b54d9b73cef7a84850c259abb9adebb25bbc518b607cdacd77c79,7af0d853f7234a302a95fc18e177ae45f447f6d53a6b272f9c00a158be23ac8c,conv-42,221,5,1,0,True,1,1,1,16000,16000,True,True,53,1,False,False,52,0,True,True,52,1,True,True,53,1,15991,15861,16000,15991,32,20,0,0,52,0,53,0,,k,k
add77c535e9fa99b3ee680b0fcdb2d69d6eb55afbb3b3d179e75c6242d6f7dbd,f882c5ca3c88524d1e2f760663285f305a54bb4bff0ab3cf05494114910b693b,conv-42,222,5,1,0,True,1,21,21,16000,16000,True,True,51,1,False,False,53,0,True,True,52,1,True,True,51,1,15961,15930,15934,15961,32,21,0,0,51,1,51,0,,k,k
9981259c03847335f880fb066962cd519ffe517c6ec9faa7e6271e04cf896c45,35b750de440c8dd5cfa970ebc1afe952e11e83e906c1df10c363b490f327c358,conv-42,223,5,1,0,True,1,1,1,16000,16000,True,True,55,1,False,False,53,0,True,True,55,1,True,True,55,1,15965,15918,15871,15965,32,21,0,0,55,0,54,1,,k,k
fd0a332646bc81164158e7f4764690f29f38b524d8e15263e90a7753b2e97985,e6976c998da3d0eab5c97dc55eb81c5933b7ce40e5db7020a112ac12be01346c,conv-42,224,5,1,0,True,1,1,1,16000,16000,True,True,49,1,True,True,51,1,True,True,50,1,True,True,50,1,15944,15845,15979,15979,32,3,16,0,3,47,3,47,k,k,k
97334cba4bf8c14a10a14157db1b2ea945865e2169814f1b0f804afce7f62e2d,8d05c5464c87d81dfb0c1e4c83300926dd46614717f3427f98fd68efe0df72ba,conv-42,225,5,1,0,True,1,12,12,16000,16000,True,True,57,1,False,False,54,0,False,False,57,0,True,True,57,1,15972,15930,15927,15972,32,22,0,0,57,0,57,0,,,k
06c1c91d71d2830570356f5f35050baf8ce43467e862064cf8dff322a6c40127,7343af3cb65798e1d4352509eee1c87c1710c1b3de3878e28a5969a02367bac4,conv-42,226,5,1,0,True,1,5,5,16000,16000,True,True,56,1,False,False,52,0,False,False,55,0,True,True,56,1,15986,15987,15967,15986,32,20,0,0,55,0,56,0,,,k
c1245f65f5c27621a23249521655a072d094389c113f4f4b083b96debc369b7a,8b2b3a63af9dc3c77fae84b51fa4415dcfc564dd65f1817290f3c37f803f17d1,conv-42,227,5,1,0,True,1,85,85,16000,16000,False,False,51,0,False,False,50,0,False,False,52,0,False,False,51,0,15939,15880,15900,15939,32,18,0,0,52,0,51,0,,,
7954930d21ccac72403361809c3e314a1059af7f36afa4d140c8c8d5c8e5f055,98bbe00cd7876419ac966bcbafda39c3542f0f9c12f6b23ac7bee9bf25e7d7f3,conv-42,228,5,1,0,True,1,27,27,16000,16000,True,True,55,1,False,False,54,0,False,False,55,0,True,True,55,1,15984,15969,15945,15984,32,22,0,0,55,0,55,0,,,k
729a478c6747f957b8a2de7843650af1cdefd45b804eac7e5a1ee222efebcfec,92b8cbfdc5f09ca6e6c59b601a9657421de83db13dedb826dbe171315f9b0c4e,conv-42,229,5,1,0,True,1,4,4,16000,16000,True,True,51,1,False,False,53,0,False,False,57,0,True,True,51,1,15981,15986,15984,15981,32,21,0,0,57,0,51,0,,,k
aed488b1a0e0033814364002ff1dfa6e64f467f79c0c258c374870faa92cfacb,11182cfe21d07e52d9a1ade748ed1a6ff8c4d15d586cf62aaf50d1f58209ee50,conv-42,230,5,1,0,True,1,213,213,16000,16000,False,False,48,0,False,False,50,0,False,False,52,0,False,False,48,0,15990,15992,15875,15990,32,18,0,0,52,0,48,0,,,
7f362e76136842994dca14503d67266767cdd2fcb69a8acf0d708e2e575d8c1d,fe6d04d4db0855b130075d330b598c19617e65ea7fc35e0bc6224e7403374b20,conv-42,231,5,1,0,True,1,3,3,16000,16000,True,True,55,1,False,False,53,0,True,True,54,1,True,True,54,1,15990,15927,15976,15874,32,21,0,0,54,0,54,0,,k,k
e1d9d65037f5e33d454bb007523869d17abe208af4c430d2eb7b1e820d218317,d83bb1af00e54a932863f07870415dcd4b361b2c6451387e493acedb018ab50c,conv-42,232,5,1,0,True,1,1,1,16000,16000,True,True,54,1,False,False,52,0,True,True,53,1,True,True,53,1,15987,15908,15962,15962,32,20,0,0,51,2,51,2,,k,k
4c1bfbb23e13f424e1e9b6a891a8726a87f2bce46c9375deda6f90989bb494ac,a1ac9b0c65bd6879ac18996e20fcabfe8e3ebcef41b55993620e3ea0dde93c1d,conv-42,233,5,1,0,True,1,20,20,16000,16000,True,True,55,1,False,False,53,0,True,True,55,1,True,True,55,1,15939,15961,15939,15939,32,21,0,0,53,2,53,2,,k,k
92897a271a924aa4fae1c89d65e19537dfc424f6a8680620ed9db7dd4e672e3a,dc0a3cb5ef0f1c93c9f61b5cb7bb00da60628c31336f9b86e27ac082bde9c935,conv-42,234,5,1,0,True,1,1,1,16000,16000,True,True,56,1,False,False,55,0,False,False,60,0,True,True,55,1,15993,15945,15916,15906,32,23,0,0,60,0,55,0,,,k
a26f495f6a5a1880e3048d9af010375661043e1ee941c957c31af40690d2456c,2684f43f163dc23432267bcdff04d9521d780d1335c30925f51eef4b7cd25375,conv-42,235,5,1,0,True,1,1,1,16000,16000,True,True,53,1,False,False,52,0,True,True,53,1,True,True,53,1,15960,15890,15900,15960,32,20,0,0,53,0,53,0,,k,k
054beb41c62a1d7477c7782eb4e3dc98e326bf123f250944e9a96e731fc28651,0606a5f9043d1e39ed65bccbf69d4d3a009d0b79754010d2e527863b97249bf5,conv-42,236,5,1,0,True,1,1,1,16000,16000,True,True,51,1,False,False,51,0,True,True,52,1,True,True,52,1,15922,15967,15964,15964,32,19,0,0,45,7,45,7,,k,k
12fab774a1faa500700269ded7d81302c2de0bf1f7e82992743039fba64fce96,8c3b7b5989b1275fde6392aa2e286d6967fda5dc1c40d7fc77ec11419e17ffc6,conv-42,237,5,1,0,True,1,3,3,16000,16000,True,True,55,1,False,False,55,0,False,False,60,0,True,True,55,1,15949,15996,15914,15949,32,23,0,0,60,0,55,0,,,k
3f08d727c76b1d89842e3ec2679ea56354a9189738ff2ecc0005240186be4f21,011c246f0730416b600b172f1b58e0474c6d9c9488f26a39cd3634849889c98c,conv-42,238,5,1,0,True,1,8,8,16000,16000,True,True,51,1,False,False,53,0,True,True,53,1,True,True,51,1,15966,15952,15944,15966,32,21,0,0,53,0,51,0,,k,k
0bc653c71fc0bb2ec100caf3f7339e25be745089496b83b0714204418565176a,a298322bf63a582c25c3df7f191e87d0af27aeefe534daf86a0da197f872db4f,conv-42,239,5,1,0,True,1,44,44,16000,16000,True,True,56,1,False,False,57,0,True,True,59,1,True,True,56,1,15948,15978,15931,15948,32,25,0,0,59,0,56,0,,k,k
135ccaa9603ec1da81f3878d83ce95b5dbc16cfdf8eb8fe4302765a6cb1ed84e,89d9aa2e2ce7fca39e104f98beb4782c6d901138dd02f0130842a4b96a1b2d99,conv-42,240,5,1,0,True,1,1,1,16000,16000,True,True,60,1,False,False,54,0,False,False,58,0,True,True,60,1,15999,15935,15953,15999,32,22,0,0,58,0,60,0,,,k
5d644411d4a41d93ac2907ed9eac1e1a682059247af92bd6e4e3a127133149a5,802757affa1e72d74d6607d41b704123c9e3250c6f02e28035ea7fb65e3b8103,conv-42,241,5,1,0,True,1,13,13,16000,16000,True,True,53,1,False,False,53,0,False,False,52,0,True,True,53,1,15977,15945,15940,15977,32,21,0,0,52,0,53,0,,,k
e9c63ced0340bd817dd7be830a9347897aab5183063263ff56f55fdc7c6e9c42,a95af0b86cd6380c5f2fbc60847aff585d473fe13afb33e293918047777071b1,conv-42,242,5,1,0,True,1,87,87,16000,16000,False,False,63,0,False,False,54,0,False,False,59,0,False,False,63,0,15982,15993,15983,15982,32,22,0,0,59,0,63,0,,,
b71e303ae95c45d11b8c842df4b5c71f2596da21a4dce43a69bfa06821e959f7,9864433beb8df75921c4ccbda6283d78ef5082ba8540104700e81fe6d5b61be3,conv-42,243,5,1,0,True,1,10,10,16000,16000,True,True,57,1,False,False,54,0,False,False,57,0,True,True,57,1,15998,15937,15982,15998,32,22,0,0,57,0,57,0,,,k
a84b33aad124230fe21ea1896e005b145fbae3b1ddc2d0e1e3e05d3a7b6c61d1,ce41e63e7d6823b905fec1f42f9ad808cc952dd4f7e9b9a4a792baf7f26e8615,conv-42,244,5,1,0,True,1,27,27,16000,16000,True,True,55,1,False,False,52,0,False,False,56,0,True,True,55,1,15998,15999,15914,15998,32,20,0,0,56,0,55,0,,,k
78691a4175a5c0bb57b434c6173304f1b8c10d1b19ce71e41ecb02ca10a71976,0099eaa9c89ece884dc3dc88ee3a30fbdb1b769afe79f043cc14515b749e3be9,conv-42,245,5,1,0,True,1,25,25,16000,16000,True,True,61,1,False,False,55,0,False,False,61,0,True,True,61,1,15927,15968,15990,15927,32,23,0,0,61,0,61,0,,,k
5166849138818a8578140493278deb56868b48555f33c7132c8357bc8dda83d2,552a4760e324d1d8481e66ed23155fe73f14a22b68e8526263ce06bd225ed4ae,conv-42,246,5,1,0,True,1,3,3,16000,16000,True,True,49,1,False,False,52,0,False,False,51,0,True,True,49,1,15983,15959,15927,15983,32,20,0,0,50,1,48,1,,,k
6e1630011f8e82c3be2fff0ec228b0c99b7d4f871e9a7411482cd714d25d6018,843f6f7ed5edfd39c44eea8e0196ace36adcf8d1aee41ca2c9ff57a40bf4d5e3,conv-42,247,5,1,0,True,1,3,3,16000,16000,True,True,57,1,False,False,52,0,True,True,54,1,True,True,54,1,15949,15992,15980,15980,32,20,0,0,37,17,37,17,,k,k
c649d5ba56979eb505454d6ddd805d40d5a02728260b67b43c25de015d7b54ef,6f2ef4998ad226cd32d03b614d61bed8ee4fce372f48333d9c55b99b863ad266,conv-42,248,5,1,0,True,1,1,1,16000,16000,True,True,50,1,False,False,52,0,False,False,56,0,True,True,50,1,15998,15946,16000,15998,32,20,0,0,56,0,50,0,,,k
c65161011be683e107a7eca1f55bdff4a0f0b6779544673af25547b8f8567f6f,b0cfd317ba54bb4481efff7746c62c2c5461a4da2478212964869dc2e501e22c,conv-42,249,5,1,0,True,1,2,2,16000,16000,True,True,59,1,False,False,56,0,False,False,58,0,True,True,59,1,15955,16000,15999,15955,32,24,0,0,58,0,59,0,,,k
5ce4400d641bd5ff4eb93c35ed6c78b8ee2c6da8a98e0c52dc15a5e191a2a76b,6d25ae232a9fd58702b4a9f7bde1e20ebaffb49acce7a019d06f1f407635ea43,conv-42,250,5,1,0,True,1,1,1,16000,16000,True,True,58,1,True,True,56,1,False,False,63,0,True,True,58,1,15941,15999,15923,15941,32,24,0,0,63,0,58,0,recency,,k
95f82fd3e2cd9e5d9f93022be1d5388e0d8da8ef2ae7720a8d6906f516935be9,53f60a4132f5bf1cc7e762ba003b1c265bf684c48ddf44377152add2787b5c8f,conv-42,251,5,1,0,True,1,1,1,16000,16000,True,True,57,1,False,False,54,0,True,True,57,1,True,True,57,1,15963,15904,15970,15970,32,22,0,0,33,24,33,24,,k,k
0b657f211a0710f7851c8eb5063848f77812e247f322deb8fcf805381ca37f12,7fe9622f6d21578c2f5d158f59c10dce02331fb72ad39161fae6ebb6d581bb7a,conv-42,252,5,1,0,True,1,1,1,16000,16000,True,True,60,1,True,True,55,1,False,False,61,0,True,True,60,1,15997,15981,15935,15997,32,23,0,0,61,0,60,0,recency,,k
5048a5abd5b6815036a3355ea150fbfea525827a5904890e4ce75ad4f1009735,7ca1755ebb847570cf15b3609cb951b977465086309ec068b376eed396977dd8,conv-42,253,5,1,0,True,1,39,39,16000,16000,True,True,54,1,True,True,54,1,False,False,56,0,True,True,54,1,15956,15959,15929,15956,32,22,0,0,56,0,54,0,recency,,k
0848a9f4a23f21d7335d6b0d8fa419d8f462ffd57d88e5f5fbad97a649580b01,427246a9169da418e06eb426cd830dec926d061b7d7a0c3a0f373cbf17967406,conv-42,254,5,1,0,True,1,1,1,16000,16000,True,True,46,1,True,True,52,1,False,False,50,0,True,True,46,1,15980,15939,15939,15980,32,19,1,0,50,0,46,0,recency,,k
2b2ff65baf67a22177bfb015dc300396b735a345366ce0aec67433a1d4be35cb,9c362baee940608aed4bbf7ab22895bbd01c00726f8a5b0a44d887dbf69a91a7,conv-42,255,5,1,0,True,1,11,11,16000,16000,True,True,55,1,True,True,52,1,False,False,57,0,True,True,55,1,15971,15974,15981,15971,32,20,0,0,57,0,55,0,recency,,k
9f6d9aae6065a33e54154fbe4b5a7a86873414e6a9244be1d260f80eced2d7ae,7b30c955ce420d170081f4dace7a10312a99ba4138ce5d418026750e3cb58773,conv-42,256,5,1,0,True,1,1,1,16000,16000,True,True,55,1,True,True,56,1,False,False,63,0,True,True,55,1,15981,15981,15996,15981,32,24,0,0,63,0,55,0,recency,,k
c1d04c5442c943f79ba67831d344796e950927c27c86d4472be3f5a930940a06,a9b5a984aae43ba9a8edfb1e830dc64e3f82a2a8669fd3573664d99dca330318,conv-42,257,5,1,0,True,1,2,2,16000,16000,True,True,56,1,True,True,53,1,False,False,57,0,True,True,56,1,15945,15995,15963,15945,32,21,0,0,57,0,56,0,recency,,k
039a1abc8b84f9fc3c486c36c89ce018d124cff5e311439dc7734b86786c139c,64d15e7adf1301362b23b4c347980fe5f574faf0f2dfae3d3847f321853407b6,conv-42,258,5,1,0,True,1,1,1,16000,16000,True,True,51,1,True,True,52,1,True,True,51,1,True,True,51,1,15973,15944,15996,15996,32,19,1,0,29,22,29,22,recency,k,k
ba87951197610fb428ff07e96f2223b694035fcc1d525d006584e8676655a8a3,203e3c9bf6d532dc440dbd3d594992bb4231af8a4d7cc5c2cbeb00b703434e25,conv-42,259,5,1,0,True,1,16,16,16000,16000,True,True,53,1,True,True,53,1,False,False,55,0,True,True,52,1,15999,15999,15979,15912,32,21,0,0,55,0,52,0,recency,,k
18672216f347e70bf361793e67b2c52466f89f941e3da5c493872f69221ab3b1,671bb4ca497b3603e394b9b70719af4c821c70c05f9c33e9acd264d38c187120,conv-47,0,3,1,0,True,1,26,26,16000,16000,True,True,60,1,True,True,57,1,True,True,60,1,True,True,59,1,15996,15955,15974,15905,32,25,0,0,60,0,59,0,k,k,k
127c54353fad90c9169f95326b94ad11bd99a2b0f9b085fcedb3c2946e9c48bc,97d9b3bd60216137b54f4d8176c9ea48cb1a14d4b6541e9c5caec395c6155679,conv-47,1,2,1,0,True,1,17,17,16000,16000,True,True,52,1,True,True,54,1,True,True,52,1,True,True,52,1,15976,15914,15995,15976,32,22,0,0,52,0,52,0,k,k,k
24e2129ee8d5254d4dc1d71d604ce5a0244536ca52a3ea86165a736f18024a49,caab4238fe0fb497c54ed9bc9a7f4ed2505ae3909fbda89f7a63c63bb56d6589,conv-47,2,1,4,0,True,3,11,118,16000,16000,False,True,64,2,False,True,55,1,False,True,54,1,False,True,64,2,15982,15998,15996,15982,32,23,0,0,54,0,64,0,k,k,k
36fc62efe714a0605a8183cf4bbd8d91eafa458babf7955450c5056bdb669e78,ea7e3a199608c6b3fb537f51a3c323163130c23ae82fda7ab232859a0a8efca8,conv-47,3,1,2,0,True,2,15,16,16000,16000,True,True,60,2,True,True,56,2,True,True,58,2,True,True,60,2,15919,15959,15954,15919,32,24,0,0,58,0,60,0,k,k,k
539afd11d3c0888f4dff8df35e178fc4317237e05f49440a96d77263f9dc272b,23ddfe994925c0c168ccbec24cdfdc18f89c45ca1d35d345740b0e8c3db7d4fe,conv-47,4,2,1,0,True,1,8,8,16000,16000,True,True,47,1,True,True,53,1,True,True,47,1,True,True,47,1,15996,15903,15996,15996,32,3,18,0,3,44,3,44,coverage,coverage,coverage
7c4bfb5e3709ca346f7d39ce50e991b1b950a57a3f32fbc58e2c2f88528a32e9,3df207f35c0691b61f67cdb792a011792b1af131744e619fc69cf196e7d51464,conv-47,5,1,2,0,True,2,5,44,16000,16000,True,True,52,2,False,False,54,0,True,True,51,2,True,True,52,2,15997,15953,15930,15997,32,22,0,0,51,0,52,0,,k,k
98f714e2745c993f6f7f662f880b345d5ff63a7ac64550acee026c8966a60554,a0755b3dfe3c59d0c24c4fc878431ea864c329b2abb937fefb35caf77896af89,conv-47,6,3,1,0,True,1,28,28,16000,16000,True,True,63,1,False,False,57,0,True,True,62,1,True,True,62,1,15935,15974,15966,15966,32,11,14,0,14,48,14,48,,coverage,coverage
cba0ae46eb932820c6a0279fc89d4cceda47d76a8a244bb54195d64aff2b87dc,e4e1ed868924c787de32b0b4678b186f40858f23d874868eba0b1a50f873e0e5,conv-47,7,3,1,0,True,1,4,4,16000,16000,True,True,56,1,True,True,54,1,True,True,56,1,True,True,56,1,15970,15963,16000,16000,32,12,10,0,14,42,14,42,k,k,k
35f9fbc184908b9f77c60c50dc954326220362497fd335175abe7f38beda8a84,77b6c75b9aea21b4f4acd896f7244e169041d6295041c014ef0484589627b1cd,conv-47,8,1,3,0,True,3,16,23,16000,16000,True,True,64,3,True,True,59,3,True,True,63,3,True,True,64,3,15970,15984,15995,15970,32,27,0,0,63,0,64,0,k,k,k
d1a2ac1006cb3091aea3f32e80588bbdcd1c0a9cd3c0a5b5db17e5e2014c6425,e2707a62189595656d6dd608ab40bc57e9aedc04a87350d16fb0c4f611e16fa1,conv-47,9,1,2,0,True,2,16,17,16000,16000,True,True,62,2,True,True,58,2,True,True,64,2,True,True,62,2,15968,15974,15990,15968,32,26,0,0,64,0,62,0,k,k,k
862ddeb92308647f4ecfb80d706360bc437d6f7749714fb6e2496f062948a7a1,8dc4aafeca2e284b2360490e3d73e5358682ce472363ab873caab2588692419f,conv-47,10,2,1,0,True,1,3,3,16000,16000,True,True,62,1,True,True,58,1,True,True,61,1,True,True,61,1,15988,15989,15943,15943,32,26,0,0,44,17,44,17,k,k,k
a0c552bf3d74a2dfd73ed0f7b3c39acac518147f311d6b839e38df0160aa4d62,48b13c143ac16e4fb888bcd8b3d7dbabcfe9391b83330d22763a75de1bd58e8e,conv-47,11,2,1,0,True,1,105,105,16000,16000,False,False,58,0,False,False,58,0,False,False,56,0,False,False,56,0,15966,15988,15963,15963,32,22,4,0,24,32,24,32,,,
94e9604346a5fd37820858ae4993f82a0933f809d49a471f16a8335a34eea9e3,3a1c81dcfe5eb15f6f1f5b50efdb85899084cb9b6234714b549399602c3f1054,conv-47,12,3,1,0,True,1,139,139,16000,16000,False,False,58,0,False,False,58,0,False,False,59,0,False,False,59,0,15995,15970,15983,15983,32,26,0,0,48,11,48,11,,,
13b27e57d2509d7544bf2c139d6439900f7bb3a5538768330cccd4e10da7a577,73b1c144a5797352806d4244f06beceb4b693393439725a35e9a1731423cbe8d,conv-47,13,2,1,0,True,1,16,16,16000,16000,True,True,61,1,True,True,58,1,True,True,61,1,True,True,61,1,16000,15987,15977,15977,32,13,13,0,16,45,16,45,k,k,k
8cc8f6c478642e2eb615d4e9c02f16ba0e542aa3da47d29869df0d9e7027f009,d74d9b74636fba442311d36c65ef7f9a0b30516e6c7e1d0ff02b7f523231e83b,conv-47,14,2,1,0,True,1,1,1,16000,16000,True,True,53,1,False,False,54,0,True,True,53,1,True,True,53,1,15929,15941,15995,15929,32,22,0,0,53,0,53,0,,k,k
13168332ee1c1bdf76e9723905af7a6fea17ff4354d31596284ad05e57f04b05,bf6ac3a7e5a909eec4b68d1d176204bb6e4f68ec690a6b031cbb82c703937b77,conv-47,15,2,1,0,True,1,45,45,16000,16000,True,True,45,1,False,False,51,0,False,False,46,0,False,False,46,0,15924,15783,15980,15980,32,12,7,0,13,33,13,33,,,
f3d0a5898c6e8026e24e99c66b55e2318caf38502819f3456b9a251c5cb1ec32,3bba539f9a6b1e05e63de6f4718a8ece228bb81ce95593b39eaf5c9b8b835512,conv-47,16,3,1,0,True,1,1,1,16000,16000,True,True,49,1,False,False,55,0,False,False,53,0,True,True,49,1,15977,15985,16000,15977,32,23,0,0,53,0,49,0,,,k
69a35d16d2931a759e2f772f4a064c892aef79e222cd776aa567bcf9cff6852a,2d5258edf182dbc1b87bfaacb33b73361475f3640e31610d2f3721647e5b0067,conv-47,17,3,1,0,True,1,1,1,16000,16000,True,True,55,1,False,False,54,0,False,False,52,0,True,True,55,1,15988,15991,15994,15988,32,22,0,0,52,0,55,0,,,k
80b0ad6a162115cef3905129956478a40f12e41f11e142ff8ccc3b7f65a23219,5f2b8f887bf03be4c76aa3a90b6217fa2801a2e3dab01e9a7856f892fc3083d6,conv-47,18,1,2,0,True,2,19,28,16000,16000,True,True,63,2,False,False,55,0,False,False,55,0,True,True,63,2,15986,15919,15992,15986,32,23,0,0,55,0,63,0,,,k
48e3e4d10f4b058e6401826744e4b579928cd11cfbea203ed8dc6e6747d79926,4abefb020714cff9a60ae8e12721403a6ce1a11fadd2b12a5132d620379dc042,conv-47,19,3,1,0,True,1,77,77,16000,16000,False,False,59,0,False,False,56,0,True,True,55,1,False,False,59,0,15993,15928,15972,15993,32,24,0,0,55,0,59,0,,k,
4cbc6cbb44f9661f687619ccd4cd2b565d8114afede985faa29b0235d39c39bb,c330a2113fef4cd48061c143472148e45ca673d3816ee60368a5b09e4d70a1d1,conv-47,20,1,2,0,True,2,2,45,16000,16000,False,True,46,1,False,True,52,1,False,True,45,1,False,True,45,1,15995,15977,15992,15992,32,11,9,0,15,30,15,30,recency,k,k
f4f17d364c506e51f53cc1b34baddf9f68f5ce394ec6eb140e0732b2ae2d77b7,401b79b01a207fa93442343fb99f27d1ad5bf1e58cd97754a1b93cb44a489ce2,conv-47,21,2,1,0,True,1,27,27,16000,16000,True,True,45,1,True,True,51,1,True,True,45,1,True,True,45,1,15949,15965,15978,15978,32,19,0,0,28,17,28,17,k,k,k
ea5bd84ccd9eaf4cbe6a349d3d869962fad9114cd10e1e2f2f90d3d82be0b823,757a5339d32190c46b33de9b720d2260972f62e7e97babddc827fd1603665feb,conv-47,22,1,3,0,True,3,2,26,16000,16000,True,True,46,3,True,True,52,3,True,True,45,3,True,True,45,3,15999,15995,15995,15995,32,9,11,0,13,32,13,32,coverage|k|recency,coverage|k,coverage|k
f674d2ee066bc1cde0f851fff46ceb75be3bf0eac30668535b7d3cd0a642839e,a8c362a92262103a1d805c52aa7d7876a2dd8a1abbadffa2f9686ae0103478c2,conv-47,23,2,1,0,True,1,17,17,16000,16000,True,True,59,1,True,True,58,1,True,True,59,1,True,True,58,1,15954,15965,15916,15859,32,26,0,0,59,0,58,0,k,k,k
