question_id,question_content_sha256,sample_id,source_index,category,population,eligible,evidence_candidates,control_16000_complete,control_16000_any,control_16000_evidence_delivered,control_16000_evidence_share,control_16000_delivered,control_16000_chars,control_16000_payload_sha256,control_16000_spread_evidence,control_16000_relevance_evidence,a3_16000_complete,a3_16000_any,a3_16000_evidence_delivered,a3_16000_evidence_share,a3_16000_delivered,a3_16000_chars,a3_16000_payload_sha256,a3_16000_spread_evidence,a3_16000_relevance_evidence,session_16000_complete,session_16000_any,session_16000_evidence_delivered,session_16000_evidence_share,session_16000_delivered,session_16000_chars,session_16000_payload_sha256,session_16000_spread_evidence,session_16000_relevance_evidence,dynamic_16000_complete,dynamic_16000_any,dynamic_16000_evidence_delivered,dynamic_16000_evidence_share,dynamic_16000_delivered,dynamic_16000_chars,dynamic_16000_payload_sha256,dynamic_16000_spread_evidence,dynamic_16000_relevance_evidence,control_32000_complete,control_32000_any,control_32000_evidence_delivered,control_32000_evidence_share,control_32000_delivered,control_32000_chars,control_32000_payload_sha256,control_32000_spread_evidence,control_32000_relevance_evidence,a3_32000_complete,a3_32000_any,a3_32000_evidence_delivered,a3_32000_evidence_share,a3_32000_delivered,a3_32000_chars,a3_32000_payload_sha256,a3_32000_spread_evidence,a3_32000_relevance_evidence,session_32000_complete,session_32000_any,session_32000_evidence_delivered,session_32000_evidence_share,session_32000_delivered,session_32000_chars,session_32000_payload_sha256,session_32000_spread_evidence,session_32000_relevance_evidence,dynamic_32000_complete,dynamic_32000_any,dynamic_32000_evidence_delivered,dynamic_32000_evidence_share,dynamic_32000_delivered,dynamic_32000_chars,dynamic_32000_payload_sha256,dynamic_32000_spread_evidence,dynamic_32000_relevance_evidence
52949ad9760fd61c1c8f41ad8910c9553d502d44223dfc6884d0395f28e0d6e4,fed1976d42edad456855e96b194289b84953d417422622e2ea0958d9763785db,conv-47,57,2,targeted,True,1,True,True,1,1.0,57,15920,be5b0992dc678a016c3ec2c95fd229c09290d5bb2073d7e4949c94ddd33069af,0,1,True,True,1,1.0,60,15992,1b1dae3fdee305eb38f26db5d9b17ea0a421274be8d8c9ea9a6519def5c0d4b4,0,1,True,True,1,1.0,58,15960,ccb09d17b32b4e7fb62cde2425ab12c7b7f4d61c142789bb898fc288e4825824,0,1,True,True,1,1.0,59,15991,d8e60cd46eadebb70176011855d935e56cbd9ed746866e3f1abb756802b23958,0,1,True,True,1,1.0,114,31955,c7e1de1c86feeccb0d2b0e56b21b499f5877389001ee85bc0236c45e779b5a40,0,1,True,True,1,1.0,117,31971,87336a1d15f7314a5a2d2f3297377e798ad96a45debc2c3cd2d99c371228baf9,0,1,True,True,1,1.0,116,32000,994ba8324bd8126c3ed2b642a8de1b88dba82218951b0bc1d6eb2d1e01247ed0,0,1,True,True,1,1.0,116,31967,62bc4a6e26278d832b0dd7c32523dd32ad9ad21344ce2e1133f52a19eadb757c,0,1
8c9f592b7b8e8c601a768086ca2bdb6de99999505d6f5a2801aa0429903ccc90,7eb3f431402b0c10af27a50bc7d2e51bebf5e9ac274e8707dd4841769d5a5dba,conv-47,58,2,targeted,True,1,True,True,1,1.0,45,15936,b7dae8e38dad3bb6ca80db0b6b9f1ecac8b5758ee568256e0bcf05c9a8356309,0,1,True,True,1,1.0,48,15968,74e2c6eeb6ccb7c7a09310e3ffc6d61695e02eb33752aba7769b8ed5e5e5ebdc,0,1,True,True,1,1.0,45,15927,9888fbcdca767e5c302937834f0c47bb182bc9a962e78f41ba5d7080804800e1,0,1,True,True,1,1.0,46,15986,476c39bb169524f26ec3ed1081cb6e8f21813e9dc02cb4ad722f0b59123a97aa,0,1,True,True,1,1.0,95,31962,cc223631d77c3e27f653399eaf476d595f56b83a8ffd1e81d2eb6c72cec969f1,0,1,True,True,1,1.0,96,31964,d43fb24c7ac778b060289a9f8140566b56476589b91c7df206133c0d03409feb,0,1,True,True,1,1.0,96,31958,d6b9f370e538f3a6066e06d3519f52c5c314e2a0ed1882fce39935eaeac40090,0,1,True,True,1,1.0,93,31973,65ff0a229dff6ef988051941f2cd7d27d5a1cd7b46a5e93f9903a0313d9789a6,0,1
4f4c02b939adffb0fd57997a0ef1dd2cee457e499c019ef7af7346e89e119213,a215025cdd1b9a6372c68c401668ac77b5886c7d8a4d39ff17e345260b080c8d,conv-47,59,2,targeted,True,1,True,True,1,1.0,45,15970,587401f30da4cf18dc148c6962f16188262daf67d506a2b816ace55fe7ce1ca1,0,1,True,True,1,1.0,48,15984,2da88bbd8dedfdbf9599a443c29ee74b04e2c1a04c01254e0e88e31406ca3d52,0,1,True,True,1,1.0,44,15975,d34d349bc247fae05e51375f8e51f6be9e4e14c7a1f2952ef4e5bb8795c1d2fa,0,1,True,True,1,1.0,46,15983,dec82b212980e4232889c6407403b46ba14ffc34a904f660a05b510138103674,0,1,True,True,1,1.0,95,31987,7c3c7554c4e727167b406a7ee14530f751087ff69c6bdce7333d1c10a0609631,0,1,True,True,1,1.0,96,31983,5e124b58d2b88ff7485f551fd01e8ad5ee745844a771a1414cdaaeb0fc328090,0,1,True,True,1,1.0,95,31989,0dc36621e9de354041605dd2f611141465575fa9a486a5bb71211218f31edcc3,0,1,True,True,1,1.0,92,31985,0cf233ba46f075069087d0061e690b7b2682f5356ab565798d4e7c897dd0a039,0,1
774d39a4f15358f2c320de771b71eccfac88a84c0d04e0e5049ba226f0c177cd,d4a7d4d139657a179610ce266d0fc2a771a4a38c673d4359ee2cc81a7855f769,conv-47,60,1,other,True,3,True,True,3,1.0,46,15986,704e2e021d016fa692b4698368507c7260a560c11287f922eb4978301e37929c,0,3,True,True,3,1.0,48,15995,a8e6284a59086f2cda213251d32b3c8605a5174c5441d703b6d5ba0625f447c5,0,3,True,True,3,1.0,46,15981,5f614a20bc4679444ebcd93ff2157319bc1c4916895b476d4e90798e62e00864,0,3,True,True,3,1.0,46,15999,065ae4bb3dcf4fa173154f3956c24f171f9434780c2b84c889c728533e6fa20c,0,3,True,True,3,1.0,92,31937,6fcaaef531aed7c9492883531a267e7d579ac3d71b29f1d4ca4e7976284c3626,0,3,True,True,3,1.0,96,32000,17a12fd4eaed1658e07b451b63398eac704b9bc63a16750058aadc08286c99f1,0,3,True,True,3,1.0,94,31914,c183d155a6d06fc281d34d6ba30adb03883bb5c7b12cf9434661102b551caf97,0,3,True,True,3,1.0,93,31971,10f642d69324a72e063cfcdf87d3a09fa9b07797880526df97a4f5d1e48768b3,0,3
2f69c606f63a5f81d8697a242e033ff27694186bf9ed40b888c9e2d5416fcd14,ecbfaa8d7c2b098ec150ae3e94ee396d19cd25ac53fc72c70c983937da1e5e34,conv-47,61,2,other,True,2,False,True,1,0.5,62,15930,87a12812c4a9dca5c8e5ef2476587dd13cb4a4f85964adaa985558fff3c50dd0,0,1,False,True,1,0.5,64,15991,cf1a704a9ef254365403cdc065761b704806ee288142a42d7adfe1ef7fc76393,0,1,False,True,1,0.5,63,15998,21e62c670036387098adeeb26f41463d385b9ce3cb462046ca8495411f9e0572,0,1,False,True,1,0.5,63,15965,6e728f2e93829cfe95a35fe1af7a482fca5818c2a07a65c0f37e79b862a072f2,0,1,True,True,2,1.0,117,31984,c4b8ec0405a264238a98636edbebf15c28845d73cc920f4aa0594cfdc0f30e55,0,2,False,True,1,0.5,118,31974,e5ddd466f3f9b58afa49e4f513d6c5067727b715a806ba60ade78ca0d6565bbc,0,1,True,True,2,1.0,118,31976,8fd071446e1eac895d8581bec7714e4623e085cccea1f59fb95454ea908291e0,1,1,True,True,2,1.0,117,31916,e8caa08eb5c9b3efb9f94915e62930a84278031f1fa2fe01d9ca7765a2924f0b,1,1
334a363928543ca41bae1de0015f1f57061b3bafe41548fac567c8a77a5022fc,f9734c3303689f1f9c47321f271b5a1033b98aac7ebe31af68616033905c20be,conv-47,62,2,other,True,3,True,True,3,1.0,59,15936,771aa98bcefacfe001ea4d0e3764782127673a12ec35d7ec0fbdea8d4a7555d5,0,3,True,True,3,1.0,60,15994,977d894df182c7f500b3d334beb077342c49fa3cc0b1bdc7d85c57d036d9415d,0,3,True,True,3,1.0,60,15989,8958ad6243f5c0386ebce1b61a0ed3a4238d5fc81a1f1d3da4f9a1d1995a31e1,0,3,True,True,3,1.0,60,15999,1652a7392ec556fc4ceae3414bdb41d5a2dd920db0ba9f3211cf97e2a9af676e,0,3,True,True,3,1.0,118,31984,92747b23ebac6b428c07a60e87b74a66469c980234fcf388f719346fb4e3ece4,0,3,True,True,3,1.0,118,31976,35fdf973575d4334195a5d662d6c76d5ee27ab8142e2f2295f8d43fd542ca59c,0,3,True,True,3,1.0,119,31988,2787dd7aaff26d61ca493d8283c7c487a638dcceaae834b792e8cf3ac09b193b,0,3,True,True,3,1.0,116,31995,a924826ce64a1ea247e5e241c918157faa992dce45bf8d366881787449470614,0,3
b8e2307cd727d8c27c0f8170d65bade5bd24d921fa28f50570472302ad179d68,51cd29d0fd30e9542ed57e388d32440a3db827b4c0f27347b01280bbbb1e6a7a,conv-47,63,2,targeted,True,1,True,True,1,1.0,54,15965,8ab5c3306efa84a83f74b9c6a297c9ef3e30e6923c8f94a38a4bd13066f52fd5,0,1,True,True,1,1.0,56,15964,53a249f34bbc9bfd1a7b24ae6cf6c89f4ff4c8a15635bfeb3b32e4b3d1e0336e,0,1,True,True,1,1.0,57,15992,520fc2396e48165e9737b674ee73339d8718ced4a6c8f36cd7343e0c0487afa2,0,1,True,True,1,1.0,57,15997,28bb7c96e77f06ad8e90d4d15c9958e3bd2c8b9b53d1cb7bc7c3f961d28d593e,0,1,True,True,1,1.0,114,31911,e7c4c4f525bd922837cd09ac5a426fc9e78dcf0c1a2bbcbea65b1c6160a90aad,0,1,True,True,1,1.0,115,31994,3a45271196e89cd822e1738ffca1492b4225b78eec65260f8d3baa30a07a6b3f,0,1,True,True,1,1.0,115,31982,cf627409e2d69fa6a8bcf5a3f71a6b513592b9c38c7c77f4368b5d2839f9bbfa,0,1,True,True,1,1.0,115,31943,7eff20cc1eff08a8d32a5a61d998634b3a0e1a6804e63854caa79b4c49d67650,0,1
ececce2b9ae0a2cbe754a6b5adb3c2ac488c0733be309fdf0368920eeabfcbe9,d8f3c2c72fe198440c9800cc4a99c74cb1e9ed36525bef4d95230e216e8e66d2,conv-47,64,2,other,True,3,False,True,2,0.6666666666666666,47,15977,05ba80b4a3b3e29fef176d76ea6dfc8dd2ba353c4c623a9714fc8c0981f05033,0,2,False,True,2,0.6666666666666666,48,15986,b5bd58db44e116d4c06869820a731c9425f6c602ac652d55ff0435bf479557c8,0,2,False,True,2,0.6666666666666666,48,15990,71fb1b0b8de1f3f68509c75211cdc3946f31a46a71d28acfd0f744835276e866,0,2,False,True,2,0.6666666666666666,48,15995,5f5855ad6cb1c82e3def55fb25a6fd2fd16170e9ed0007de590b527f6ddbcf25,0,2,False,True,2,0.6666666666666666,95,31994,8d8925e7fa3762b043dbf3f983b2b29c43f0ff6eee6aca98f3492f17977f3b6b,0,2,False,True,2,0.6666666666666666,95,31991,994af8317c6ca2e72a63cf4f5d3188a3f7bb22984a6e67dde0bc1777fae3d58d,0,2,False,True,2,0.6666666666666666,95,31998,94eaa4cfda1c2f2cca0dfa345b70e8cd6982c171c725a2d1ed0b1c2d11d72a24,0,2,False,True,2,0.6666666666666666,97,31987,dd4b60f7d70f714b9b6fb776cc7b53e54f7b42d923ab2741bcd5b19c1f3880f0,0,2
c34ed42ac4519fb049c6934e9693227b0ddf12eb0561bfab02d2fea201d2ddf1,dd505dd7a3e108c442df1d2dc2398506af51079d50c44b2574ab3dfb68771f60,conv-47,65,2,targeted,True,1,True,True,1,1.0,57,15976,86430abd1bfc54b8eab2d9926ad21f1645ea2f5e770fc3ff52a798b2de09e2a1,0,1,True,True,1,1.0,58,15983,3bc274dad24caed19c051bdf8e207f11f135a246b6cad413596f80288d0806de,0,1,True,True,1,1.0,60,15972,d374d0190d558455819f603c656f2564f022321f448955c20d564ba0bf92f9d1,0,1,True,True,1,1.0,59,15991,94e9dddd434623a14818c8deef385a683617ce071ad1303352d83f65baec0839,0,1,True,True,1,1.0,118,31931,853c6e5e7fa4ac80de9171c3e50ea92211df2a3f4217f3cda7a6826f012e0bda,0,1,True,True,1,1.0,119,31917,2a0e85856307a17ce4d28217a1bd6cde3dd5bddcccc5b5c72e5d9122fd49df8c,0,1,True,True,1,1.0,118,31912,c32e3014dcfd7eed817163502d7178573b5c90f08b73c40f422f5732dd34712a,0,1,True,True,1,1.0,118,31917,4e9c3d29fc4c1b659ad9f79b5c439e331d1669f2ebe6c488d34b529638d45ec9,0,1
e4c73ecf8635f7cc0194f763d03b8e8586c3aac825c799d501edda55b376b0ac,786deda109cc2006445688e909afa5381793d387117966284c07bc6076daef23,conv-47,66,2,targeted,True,1,True,True,1,1.0,42,15985,46c7ad123e23b4643034bf536e4693bc33a95f8443d68a6f5d47b10309a6465e,0,1,True,True,1,1.0,44,15978,9d9eb07ac5826fa539f77769a673c296ba67f0f0d08d3bd020d4c7524035b733,1,0,False,False,0,0.0,41,15999,6eb6a219ada251ae6af4963082956a2c093faee43dce1c5c026547e28c94d8f3,0,0,True,True,1,1.0,41,15921,4b51525968fd8fc5f97bad0377d03c75ca0fb8aacb0d04b6313c6fd5bb8f8e1d,1,0,True,True,1,1.0,83,31961,793e8a9015cf0d7fb5bfc71df13fd562839fc9b2d9c32cd857ed46ec4db7687e,0,1,True,True,1,1.0,84,31915,022d178864e674bd5df340dd0f7436115eefb7128ca5f74ab866ff03df52ef17,0,1,True,True,1,1.0,83,31978,182e0796eb04e66d7612180110f28dc4a004c08b4561713107e3efe83ff15ad7,0,1,True,True,1,1.0,83,31992,a51a8bc5c88a866ebd9e5489769b2298d16596d33fc8a4ee70fe50093c3885bf,0,1
f3b861d3784865be53da2f4f3b6eac334d2dd0a121eb07ec78694db2e0d85103,6d7b967084ca7c61f1d35d07f3fe0423b214903b2527c6ed410050dab64676b4,conv-47,67,4,targeted,True,1,True,True,1,1.0,48,15935,d05ac56071026b4e25ada7a4e711b59bf584c734e888d98e343ef431f2518bc3,0,1,True,True,1,1.0,50,15927,7bb720c55d6dce10f94a500b82580819c9ca8c39e11cb5cb671341aa194de090,0,1,True,True,1,1.0,52,16000,0d7ffe0b10d931d9b6fdec3c907c569a8fbade7320e89cccaa4f078a3506fa40,0,1,True,True,1,1.0,52,15994,63492d1dc9ea3c556fdabba4d637a8d2bc9a45cc9c28658782643852cae2879a,0,1,True,True,1,1.0,101,31970,855223ac589a4644d16fafd445b05d4d4626fbe1a4646415cd747542aaae32f1,0,1,True,True,1,1.0,103,31987,2ae2c75cce6e3c25126a735d7d189e2844edcc778f74a160e2188dac293569c8,0,1,True,True,1,1.0,101,31950,7f20cd201f9f0b16067d6a4c097476687b834a9f82faec4623a6ebeb34e2e823,0,1,True,True,1,1.0,101,31933,5b843a1172b73b11778b05da684ed477452e7798224d8b63dd7954f6fec9cb1d,0,1
f706b175b028a35ebfaf206c88418d99f7c34518427ade77b5a01382ac731344,484f4befcc954e22d6f3c2c61405d840efb0e1a1031ebba86c5b61fe6a45d3cc,conv-47,68,4,targeted,True,1,True,True,1,1.0,51,15982,b6bd08995ad0da32a1e9feed4ffdc7722845cfb6d884514656131bb4ab6ef494,0,1,True,True,1,1.0,54,15912,eb3177bce6686bac692015f12935fb7833dcd83669c2225cad15d8ae3eab13b7,0,1,True,True,1,1.0,54,15967,9cfd82d3c7e05288b2cbd2f7b0f020d1050fecaa9f16602f554bb69b502ab396,0,1,True,True,1,1.0,56,15972,68390a662a2bb15fea90f33d8b8822e88c0f96c07bbd91a6a06a6bf7e4d885a3,0,1,True,True,1,1.0,107,31917,ec7e5bea50c48bf03b0d88240a492161f14476705fd8e94260069aab6647a34c,0,1,True,True,1,1.0,107,31913,07e7fd9ccebc87c1a47b99263149b1f96c02ecaa12ff09097f2017c4b7c46d14,0,1,True,True,1,1.0,107,31917,49be1203da3de36f58c554219e4b0b78da18e7e0eb148f4cd1ee27bcc236b5db,0,1,True,True,1,1.0,110,31976,e114bff61cf49f33efda67b69fc3441be7861f63e36d5d5d961227081b919345,0,1
f0963e712072e60a96a508dad73de16410e655fc2246443ba01e3296181aa684,8b2ed1c623498467621411909099b97eb989ad941cd0a2a1fe521e076817f1f8,conv-47,69,4,targeted,True,1,True,True,1,1.0,55,15971,338e654632ff6646213db304d4d65b8067f54c0fa7127c8adf5d5389b314aa82,0,1,True,True,1,1.0,57,15998,3eab7ccede39887f69dc85a1a49cffe539603efe32a5d048eb86b48aea61608a,0,1,True,True,1,1.0,56,15965,0cc2eb452b2b7ba1ee5adeb4937f971e4f15cae4fafa16e3d330dcc2513a8479,0,1,True,True,1,1.0,54,15993,62bb87fa4c991ea5e6a199f53d470094a32c48d5e5138ce5a3335b50ce9bfa49,0,1,True,True,1,1.0,109,31985,32e85289af97f349c66563abdc810ca639701f030c843c77611d9a1162826be6,0,1,True,True,1,1.0,109,31994,8c086ebb67013ad454215b25e2d73c353579b77df7f2aecd17822a1e65d1c68d,0,1,True,True,1,1.0,108,31958,3e0abcca3c67056cf478947a848e35ad4e8006e0de24e495274db64ee35e8d43,0,1,True,True,1,1.0,107,31987,8e535244b92c4068aa65ef5798ea070d0364f72663a1c924053f6318945ab9b7,0,1
2b8561d0f387080e7fdf696189bfe4b85f976e26d18ba151ec121a922cf9a5d2,14eb14fad8e59c86993626fab7ab6dc10cd8e97ca88714a4189f68b421aeede2,conv-47,70,4,targeted,True,1,True,True,1,1.0,56,15983,f47ca9109cef885eb4fc6f0aca4015c3b7183c8b45685fef76b91385ad53d722,0,1,True,True,1,1.0,56,15990,f77d14ba6be073826277cd9f8e391b811b02ce3282187fd9681c21287a926429,0,1,True,True,1,1.0,54,15950,9833383a4fad829c526e891fce9fb169c0392011d2c448dd04e75515d54b459f,0,1,True,True,1,1.0,55,15992,e73fb96ed09f7c6284df9d89d95e92c422a2a7bd88cdf66078a1d804b8c26845,0,1,True,True,1,1.0,105,31968,1497a712d935316ef60c7f24a7fabd1cd0ca21c6d1974a3669e0c9c795f0d246,0,1,True,True,1,1.0,106,31920,cf78781b9410cb646e57f4888f96a8c6eafe6b4def86f3e267f2ef69d3fd730b,0,1,True,True,1,1.0,106,31963,fe08d666dfaa171e2e3631b646a51b7dc455d144ccff07bf41fcdc1471ecdf79,0,1,True,True,1,1.0,106,31920,22def76c4e13fbb26af14257a220c7936e0c990c986e3130ce0d3f91caff76a0,0,1
d10414cebe0b72b4d3a7000682beba7bfc1329d52edb2baa17595ca1e8a1d8cb,4a7cd8080fa4ebb21c43fdf5db7683be89def56f63b7a32c9f7c9c9988459fed,conv-47,71,4,targeted,True,1,True,True,1,1.0,62,15913,bb23941309c219addd3620b63b8c38bc8446672beb0cb62b7b29427c2c314759,0,1,True,True,1,1.0,61,15996,d07750abbbf4614f815d5b88106de87292bec515cabc4dd25c60f7cd1c2c98cd,0,1,True,True,1,1.0,61,15963,65647d56acfcc6d6d94c8538f33d6d808bb841b5210c8f6e22a2db2914aa33d1,0,1,True,True,1,1.0,62,15966,9482e3e0ccb4d1bf92f0b4cad14211382bf9a4b6fc917328c8e88e40451c945f,0,1,True,True,1,1.0,118,31988,4dc513fac2006c4e05eb7bc6514e74e745e31a14247e04c89180ea6b377ca478,0,1,True,True,1,1.0,118,31988,fac8fcd719b5aa31aceb06cff1c0906cfcd26368f660e7d5a1db01f8b42439ea,0,1,True,True,1,1.0,118,31988,17a55baa22564478149139cbf09185ad2b5a2d269986d48069c10a156dd85734,0,1,True,True,1,1.0,117,31934,0d3a59b9390fb7023e94c6400d3608def114a72d855c4ae47d210f432185ad52,0,1
0ee2e63d9e2ef9e95d86c4c08c9bd9639586f949ec588343833aeaa2fb292d46,9ceabfda042fa7fef52cf07269490ccad77608a783856d601281ae5d3195ab71,conv-47,72,4,other,True,2,True,True,2,1.0,53,15933,73a6a5e0ca547191d440a38b2b9bccb699a03760511add80e90b92fee84c5675,0,2,True,True,2,1.0,55,15999,749e2e2df208e501c3277f7283b983bd24dadfb9a66f2ab013db8e15d66193aa,0,2,True,True,2,1.0,54,15976,8f85b7bf9b4b106e4a7398eb205d195a1a21df685cd29704ea3f118936898e07,0,2,True,True,2,1.0,54,15936,47117db7351a86f9031b3e7235f916c01e66b583e76b01328cb21eb623fe01c8,0,2,True,True,2,1.0,107,31979,6138535fa35396c216b08de1ee2f3e615dcde26dcb652600b869da2d470c074d,0,2,True,True,2,1.0,108,31966,88e2c2c7ee6a906cb68a2f1dcaf69c5d9cbe573cec385ce671166659969d21cc,0,2,True,True,2,1.0,108,31991,6116c029194b65ccfa91174bb426ba87a943cb3b24f8e2432a27b09e9e6b7c72,0,2,True,True,2,1.0,103,31940,799343687b98ebab3c4d037dec47972052ce0ba106934a9d43c651bed182703b,0,2
4c000b5aeaea156342cdb9d37a67ca377507b12269b7aacc6b12e30a1f22e84a,665d831ce2a7316c5ece34cd4afbc7cb885ab300d5927dc956e45007ec8e0305,conv-47,73,4,targeted,True,1,True,True,1,1.0,50,15992,ef50eeaa0857f43eb24f290dcd06a0f117d965bae2f2db81c36d058d29930146,0,1,True,True,1,1.0,51,15975,719717d7593ec26fb5b7e7f44f69deccac0c3fc0efb2d527252e27a21eed3748,0,1,True,True,1,1.0,50,15983,69fc8920c5a2aff7ba28ab9fbdc0f3ad814a145a92aa61e15553b237d3c01650,0,1,True,True,1,1.0,50,15974,a3703c7c5d87ca41d1ef5c619113eb5785c4c491a1de0d6034744810a94b3435,0,1,True,True,1,1.0,103,31991,f7fb54154258690fcb360e05b40c226437225a7d19a63d7730f40b482226253a,0,1,True,True,1,1.0,104,31935,e06d5b99d6055fc5e665544f5e59efe0877e9b064870b4846aea4853fe18acfa,0,1,True,True,1,1.0,102,31933,74a079ea91794a9a5b739994d3a81e99a2b85173c19dadaf22224b6882b7dd2e,0,1,True,True,1,1.0,104,31941,9b6ad80d5813b76fe7e5f8405692bfb56a4b6543ed3eabacbd5ca3b62add5f20,0,1
95e52b27923c42a58fe4600e22febd511a735b0b929e85db8f296fe227c21406,95babd54a86cd8bac4d2db0b6a04daf374eebbe60629e355dc653063428fb0f6,conv-47,74,4,targeted,True,1,True,True,1,1.0,44,15977,55812ff44a7d3cadba8899ca259f46b0bee4fed075ddb3333e4deead803bcc2f,0,1,True,True,1,1.0,46,15917,7b04e0efa3bf999bda85867c12d7467df7a36e509b73eba49c4861b4c3a4e97a,0,1,True,True,1,1.0,44,15921,09136c49eb9b58df997b0cf3361d9e0b9460e6a8352a3a05f8b2e76a79bd8896,0,1,True,True,1,1.0,43,15925,e7c2f24f859b7ba1e4fa8ac663e0c1177860c6b6263d756e970ba992f6f43e0f,0,1,True,True,1,1.0,91,31992,180b142bed534e153ccb4fbbd8d4adcd715fb98bc6fbc4ad79e5313094f3a048,0,1,True,True,1,1.0,93,31993,70612c2836c7781c3ce30755da53ebc1def1664c11e03f92d299af9ca7891580,0,1,True,True,1,1.0,91,31918,c39e33575dbabe071e88064b042fa2cf8387e00b7a0d570a7d89b8ccb26ca2b7,0,1,True,True,1,1.0,90,31918,78ef4936d6cafa0ab17f7f65cbb34cfc1fc51b744d7bcef4ed18294c4b432c1c,0,1
5229e38e13238dd721f4de47dae8fb5df9604a321802c55ab3680fef8c62df79,8d3cc8b65d2ead2a91d761234792068cc323446d6b3dd89e03aee59ecd8d9674,conv-47,75,4,targeted,True,1,True,True,1,1.0,44,15980,a92cdaa16596ced96f515938d8912342bca2d53f1ebb9e7f77236d460dc0baaf,0,1,True,True,1,1.0,45,15987,5fda9fbb1760762b88719ca7f8a48ab2066a3f1669964dba361ff876386f256f,0,1,True,True,1,1.0,44,15997,d9470e3e883f9299c0c686c5144514cb5858e0f23bd34cee22f99b2141ebb05c,0,1,True,True,1,1.0,43,15996,494b54ad1eb179d7fd54247481360766ba6fd54a42c70f3043b3723427ed3332,0,1,True,True,1,1.0,93,31978,15e64de244e4d4b2f673bb3b2ab185e29433f41944000fd82aafe8dd0b57cfa8,0,1,True,True,1,1.0,94,31981,29832b1fc843f69193281a7aada283166a2888d096ead04fc3afd104c7019c5f,0,1,True,True,1,1.0,94,31997,cba5c39b2076d518152f38c21ab014b2fc987dd7707c8427b1aa0c3131a701af,0,1,True,True,1,1.0,92,31961,b632570661a63edcfd1d7c60ed86d6f3b3c3923b1e1f9ef6665b70cb8709b166,0,1
eca6a371313f48a654d2fb5a77693626897985a24c9e30829f16f3b414f31b12,4df44bfa9057fdef0792440064517a730cbc49bb1be23622f0084182e4903176,conv-47,76,4,targeted,True,1,True,True,1,1.0,49,15979,339d169d4c9555d2616fb3c402f8bdc702d42d7a621c9c975230ba99ffbf380f,0,1,True,True,1,1.0,50,15911,08e030ba4a83aaa54c6eda2a4a5fb2d64b1bf55c01fe044e5f9c3d67057aec55,0,1,True,True,1,1.0,52,15925,2e436a5685e6a0b49892d6e6d2ec62d42b0643f3b908c4cc56df9e62d0674fff,0,1,True,True,1,1.0,51,15966,df419f73474f1cacfae2da3fad0d91230b1a4078f2fe46691eefc318dbd77ab5,0,1,True,True,1,1.0,101,31997,5a1e1c13b3669147212028734efa9846513e021d96dd7bf6a3d185abecb146d9,0,1,True,True,1,1.0,101,31983,f527b2160b22c4aea1d8670117f4a1a247e56c4f5869b2e131622e57692f4ce3,0,1,True,True,1,1.0,102,31990,3c08a4d32ea933a2f5e9d93c7c7987642d2fbe36c591e834666ebb3443cbeadf,0,1,True,True,1,1.0,99,31913,bc467da6c79f6f8d6b1f464a4d0964fc3c777cd27488ed709d3eb63608057957,0,1
e40211091adea159af6ee819677aeba4fd07194ce142322d15740f2bd21b2ee6,b3011be6c74679f7678639f09ecb63be715b76e24721d941edab53cfc550e81e,conv-47,77,4,targeted,True,1,False,False,0,0.0,49,15994,0ecca865c714d1592b9a5635acd26ba51b9071aa0a55d485c8a767d2ef33f66e,0,0,False,False,0,0.0,50,15922,30cb6d05164f1e107fe166067770c8ed260b696691d35e84b04da3ca86942b00,0,0,False,False,0,0.0,51,15975,e221d3d843095f1186b55bb681de8b0f8014112323c45bf67340a23f9215e6fd,0,0,False,False,0,0.0,50,15989,86e91c8a60952e956f0dad50c5e03986aab85f1e464c56ddfa6e81f435249537,0,0,True,True,1,1.0,99,31955,a503b68b4ddc7ba51484a4a4247603cb0ba809f474d43c3a5055978cf7234458,0,1,True,True,1,1.0,101,32000,f62e2ffe9eb8a0c26be338e5d0079cb2bde3cde23e98473568279b4f6596b414,1,0,True,True,1,1.0,100,31913,2932ec6de54f50a0a67b3480425465b9ae56f8b5ca3a495f3eddb0c2fc99a14a,1,0,False,False,0,0.0,100,31915,e3f78f1c800475b829b4722520031dabcd8fb75cb571588841133d7d9b73de56,0,0
