question_id,question_content_sha256,sample_id,source_index,population,eligible,evidence_candidates,control_16000_complete,control_16000_any,control_16000_evidence_delivered,control_16000_delivered,control_16000_chars,control_16000_payload_sha256,control_16000_spread_evidence,control_16000_relevance_evidence,a3_16000_complete,a3_16000_any,a3_16000_evidence_delivered,a3_16000_delivered,a3_16000_chars,a3_16000_payload_sha256,a3_16000_spread_evidence,a3_16000_relevance_evidence,facility_16000_complete,facility_16000_any,facility_16000_evidence_delivered,facility_16000_delivered,facility_16000_chars,facility_16000_payload_sha256,facility_16000_spread_evidence,facility_16000_relevance_evidence,control_32000_complete,control_32000_any,control_32000_evidence_delivered,control_32000_delivered,control_32000_chars,control_32000_payload_sha256,control_32000_spread_evidence,control_32000_relevance_evidence,a3_32000_complete,a3_32000_any,a3_32000_evidence_delivered,a3_32000_delivered,a3_32000_chars,a3_32000_payload_sha256,a3_32000_spread_evidence,a3_32000_relevance_evidence,facility_32000_complete,facility_32000_any,facility_32000_evidence_delivered,facility_32000_delivered,facility_32000_chars,facility_32000_payload_sha256,facility_32000_spread_evidence,facility_32000_relevance_evidence
5ce4400d641bd5ff4eb93c35ed6c78b8ee2c6da8a98e0c52dc15a5e191a2a76b,6d25ae232a9fd58702b4a9f7bde1e20ebaffb49acce7a019d06f1f407635ea43,conv-42,250,targeted,True,1,True,True,1,58,15941,d22e5aa6167f28d25507e4ad6aad0f16f8e16b2cecac4ff76386d5163cbb9c95,0,1,True,True,1,58,15918,ab9d7eff28ef524982d938ac8548e22f86b03d62312dd5677ad0d0b246a9624a,0,1,True,True,1,57,15921,4d81fe197b3b691d633d672b1b3ec806272044173f35bbebf440b07f5397d863,0,1,True,True,1,115,31944,7b93037c7a1bc51f81860ae96038db9f4375f2b78407ca450cf76ed958102d76,0,1,True,True,1,115,31968,98422c20ea8a667828c661cab9a484b65665df2bc683d2394d4ff82c81d40fde,0,1,True,True,1,111,31967,5d88deb2a06668c091d17de9d2a0a84484555e462a70b1390a7e37bd66be1710,0,1
95f82fd3e2cd9e5d9f93022be1d5388e0d8da8ef2ae7720a8d6906f516935be9,53f60a4132f5bf1cc7e762ba003b1c265bf684c48ddf44377152add2787b5c8f,conv-42,251,targeted,True,1,True,True,1,57,15963,4e76f7b05563c429862c81fcf4419132e0e6dcc58c226a724a84e12bad0222ba,0,1,True,True,1,57,15923,f7cec3ddb110e583541febbb2d473f3e3f346cf61a6f40f781926dcdb56b4bec,0,1,True,True,1,59,15998,b46c023b1f9ca31201960fe84650084cc596884dc978aa7fc3849d0794eb6440,0,1,True,True,1,111,31991,5595edc0cb4dad62657c4bf39e630726ba2dbd5e0ec118ac00640e26540bbcd0,0,1,True,True,1,112,31980,af81ef3a1686361fb152cdc34cbc49f2651091f51aa940249e7caad183582f4d,0,1,True,True,1,110,31992,a402294e429eb25e027f7f454897278cf1f6a216481d6d0b3570da4048ec03c1,0,1
0b657f211a0710f7851c8eb5063848f77812e247f322deb8fcf805381ca37f12,7fe9622f6d21578c2f5d158f59c10dce02331fb72ad39161fae6ebb6d581bb7a,conv-42,252,targeted,True,1,True,True,1,60,15997,e936322943904fb13c617762dd4fe42c128f439dc724a17d284415bfbd4c455b,0,1,True,True,1,61,15987,867fd59054cc33b8d8dacaa9c0a4cc098413ecd42387fa747d259a361279ea0a,0,1,True,True,1,61,15966,c5279cc44b57cda5e4779b5c4713e562980f9e2c72161909534526ecec380708,0,1,True,True,1,115,31947,8bdb9264e731d4fe2def1dbd2238d7c99da18986b42fdb96b1f3399be1a81afb,0,1,True,True,1,116,31923,0eb423d85f8386fd5452118a4cd12e0af1a5ff922296952a972c64386fe7bb4c,0,1,True,True,1,115,32000,18405eebb9ea690193453f0e56ce93b3c20a8537f9fe209b9636d082a80dcb2b,0,1
5048a5abd5b6815036a3355ea150fbfea525827a5904890e4ce75ad4f1009735,7ca1755ebb847570cf15b3609cb951b977465086309ec068b376eed396977dd8,conv-42,253,targeted,True,1,True,True,1,54,15956,cbb869a399efc7de89b8519c68c10af69eb3f9c8fc61002bcb84b6960d6d4835,0,1,True,True,1,53,15935,c41bcb26a7237196511c748c9fbd65f6b6b5f599fcd75bbb4cacba3042403c87,1,0,False,False,0,54,15982,810f15447126599f827d14bba1489c0679dc69144bbae32065a3eae8fbb01cf1,0,0,True,True,1,108,31948,7c4fa7dd6fbeeea5cae0150683a8f4a91aa05fcfdd6d28aeb6c80cdaf01d5261,0,1,True,True,1,110,31998,843519f8a8760485d6fd894deeed59f99927af431315e3db38c44669c8b9b0f5,0,1,True,True,1,110,31991,a95d7f333b4e8702fa7156f694ce6c4fd52a9eede24c75233291461d0346362a,0,1
0848a9f4a23f21d7335d6b0d8fa419d8f462ffd57d88e5f5fbad97a649580b01,427246a9169da418e06eb426cd830dec926d061b7d7a0c3a0f373cbf17967406,conv-42,254,targeted,True,1,True,True,1,46,15980,dc56e466cbb75ba377f3c98ca8b5c48c8c829dcc54e06af38d488b9c346d89bb,0,1,True,True,1,48,15936,65d1c5156d88aaf2c267ffd85ca33af2690ecd36bb6e846e85fee9e3eab4af92,0,1,True,True,1,51,15924,7b289b4f9172ea3cbef8685d43128e98bd9df4e63fbff8df48e8681cf54abda9,0,1,True,True,1,94,31923,b809e7d5d41a53f117044956436da1a65b4e90d4251ce4d263f76f17204762dc,0,1,True,True,1,96,31981,bc5340f04e581e8c8ce02a85a4c8ee18497d28be50a3290d997e62f9b5983ea5,0,1,True,True,1,102,31987,f4e635987cc492c68ba3cb15bf5952eb37e84b461b366a4d86d7da1d5cc3f939,0,1
2b2ff65baf67a22177bfb015dc300396b735a345366ce0aec67433a1d4be35cb,9c362baee940608aed4bbf7ab22895bbd01c00726f8a5b0a44d887dbf69a91a7,conv-42,255,targeted,True,1,True,True,1,55,15971,be8a9a0c53a21072f1db8c6b93c72b58192999c5619ca527adb88f682688d9b8,0,1,True,True,1,55,15957,a949fa6a856a12817dc80be5449813e50b14a44925d803428d92457da8658ded,0,1,True,True,1,57,15916,2e26cdf1fc2a9b33f52cb8404b0cd82d3a4bba7707e29980855ca826f14e8972,0,1,True,True,1,112,31990,e210161d719bb6b4a9a02b0e3c9e2d2341fc61d9001efaf5e0310cec01f02adc,0,1,True,True,1,112,31964,090ac4b9eb7ef3b7538f2efce7b10788dd35a5afadaf1aded5bccfbcdeaefce7,0,1,True,True,1,111,31963,1b80017d08234d697f9b543e9aea9ad82094307ebb293a1239031fee68ad7e4a,0,1
9f6d9aae6065a33e54154fbe4b5a7a86873414e6a9244be1d260f80eced2d7ae,7b30c955ce420d170081f4dace7a10312a99ba4138ce5d418026750e3cb58773,conv-42,256,targeted,True,1,True,True,1,55,15981,284397d8f62a0ea1a181a81e348d11810bfa958db290c1f181695eb24adf6e81,0,1,True,True,1,56,15979,e00ac7e8afcf16a436236e7d2c3fc4766e537f0c795496c4a2a607b485452f65,0,1,True,True,1,57,15951,e86845dfb25c98a4daf85d3e34c60d8c6571593205675d44c1c3d853f69ac628,0,1,True,True,1,116,31999,1ef5388354bcf67c1425384f02d0d8b298f205e31534d10017d65bd108ce4ba6,0,1,True,True,1,113,31914,1ca9c70a0cdf57c356e493f74f16678ac3f547fdb7bc4518ac1007ebcc170b40,0,1,True,True,1,109,31920,867f1ad2715c9436b6877aad227a64789409c782e7e215e58663dc1642b7c81f,0,1
c1d04c5442c943f79ba67831d344796e950927c27c86d4472be3f5a930940a06,a9b5a984aae43ba9a8edfb1e830dc64e3f82a2a8669fd3573664d99dca330318,conv-42,257,targeted,True,1,True,True,1,56,15945,be53fc15065dbffcaefcda2bc9ed9fdc05adb5ccb861a99029dc19002012d282,0,1,True,True,1,59,15990,6f517822c74e670883feecaef4d5bf9fc2a3bb4093be9dc4964a44461a50df4a,0,1,True,True,1,58,15974,366bcca782620452e9022d96c9610a2ff9bafab6811f1170b38c19ed88dce640,0,1,True,True,1,111,31971,d7127ee68edfe14cdb5b53468033debb63136da4360a1c46e07756a0e1c17d96,0,1,True,True,1,111,31982,8ad5d2898b15ad27bfec9572ecc64640805ec5a49d1e75eb5c368c4b07643ff4,0,1,True,True,1,110,31954,0ea4595c578484a97cfce6dfb692ecfbf23b11ba4d7d44bffe50abc140e03b2e,0,1
039a1abc8b84f9fc3c486c36c89ce018d124cff5e311439dc7734b86786c139c,64d15e7adf1301362b23b4c347980fe5f574faf0f2dfae3d3847f321853407b6,conv-42,258,targeted,True,1,True,True,1,51,15973,d2570db36698e9ec47dab455d0caf0f0036cfc5a00a83ccb19250962fe850422,0,1,True,True,1,51,15997,0ef970b1bf0c5b33d1585a5e6a3445c373344a57051ff888d1418b62af769db9,0,1,True,True,1,55,15958,f621b44fca7144005641929e906b4b5eb35cb7c9355d0969b3bf421c7035aaf5,0,1,True,True,1,107,31994,e71e7882997d1108caf49b43444cdf86355ec1411a9fb2804e8e73ac6c78f01a,0,1,True,True,1,109,31992,19a598dd28b62e050bb1965c2cffb9dc8da1660ba8ee9a53c0224ccbd907b52c,0,1,True,True,1,104,31919,940fb492dd6de69fb9156b37d2a5eb2912d1b57568df446747f7d3d8219f86f5,0,1
ba87951197610fb428ff07e96f2223b694035fcc1d525d006584e8676655a8a3,203e3c9bf6d532dc440dbd3d594992bb4231af8a4d7cc5c2cbeb00b703434e25,conv-42,259,targeted,True,1,True,True,1,53,15999,df41032bf6337e378d9d788d8db43600ca381d7d5c7d912ccc09d62494053605,0,1,True,True,1,54,15977,609208b4e2cea61d5dda0e86e940688f171eb3f8a0b44b0e9579580241153fb2,0,1,True,True,1,55,15986,8d17ec1b682a9dd5a408b5b3779e5d1bafda89a0206e16ac4b08c51f8a874d83,0,1,True,True,1,108,31995,de8d8d8fede2c22124ea4a37126dd65a8649dadadd6c214cddcad9b77c9c56f0,0,1,True,True,1,109,31938,0aa4fe41728b5d7a94573d3bd14e0fc78aa391553d87d24b3dbc7052bc5219b9,0,1,True,True,1,106,31945,c71239762d4ae82e2723f7b644e86411cf620500f9a2521b6624453baf97cce0,0,1
18672216f347e70bf361793e67b2c52466f89f941e3da5c493872f69221ab3b1,671bb4ca497b3603e394b9b70719af4c821c70c05f9c33e9acd264d38c187120,conv-47,0,targeted,True,1,True,True,1,60,15996,d3d9ddbdb649a73a36623dd0afb75ae7898c64b18927a300c236327b348b0ac0,0,1,True,True,1,62,15947,59100a278c0213833ca42ba0a28f59ecc09c080cc6f5b49cd5a54689c365db06,0,1,True,True,1,57,15963,6c158303081395ebc0215a2b98c1b56228abce13c75d10b242e59e59c939eeb6,0,1,True,True,1,115,31934,0be3db8d7132865d37206c7e81c4d1f1a367d564290b31bbb1d8ed2872a6ac85,0,1,True,True,1,115,31922,ef7131ac907741903548e59903ba2fa96504bcbb6b31ed3a090ebbea919a3d12,0,1,True,True,1,109,31940,e0e296f3855860e0d383600e2a4abaa32020f52f9719b026d58e31ebfe576d25,0,1
127c54353fad90c9169f95326b94ad11bd99a2b0f9b085fcedb3c2946e9c48bc,97d9b3bd60216137b54f4d8176c9ea48cb1a14d4b6541e9c5caec395c6155679,conv-47,1,targeted,True,1,True,True,1,52,15976,5de51b2f43f35194b3de6def2537ea3fe5dc936719683322a103cdd87c16fe92,0,1,True,True,1,53,15969,b7b097542d6185e6adce8cc1a496bdced6ed3e05eb07a7ba5814d1ac056b3bb6,0,1,True,True,1,52,15957,c8e64521e00077817be8bda0096258145fe83194f33bcb03c29c1851fd541cee,0,1,True,True,1,103,31912,eca0c78d90935275256748110bec653b4ca6aa9e38fa516deb0024ae7d5ab5c7,0,1,True,True,1,103,31915,49d9bef232f1db02efc8e9a39bdac943bc23bdfd9224a859db6c1ae3b72a3326,0,1,True,True,1,101,32000,f8c63e3deb2c09cd1474ca2bbc1fb872aa3665cc9cf2c2113887cfa53432afee,0,1
24e2129ee8d5254d4dc1d71d604ce5a0244536ca52a3ea86165a736f18024a49,caab4238fe0fb497c54ed9bc9a7f4ed2505ae3909fbda89f7a63c63bb56d6589,conv-47,2,breadth,True,3,False,True,2,64,15982,d2cd67bea0c891bb59d56dacee5b9865939eb78b112cdae7904cd308f8c08881,0,2,False,True,2,66,15985,e1e866201f2eef53077c1848d7da660406ce974c889813d17a3e5bfd95b0a636,1,1,False,True,2,61,15984,fde12d974b49246dcd4bd460dfcecd287205ffaa2834e46cb41429ebea0d8ee9,1,1,True,True,3,121,31997,242705e6c7f0b5387a187ecfd1e9167cdddd63ae71a102ea4f499e987e8de3ce,0,3,True,True,3,121,31997,11808d08e9221078dd00240fdd1c7c728e27da9f63b2eeb83bcc1c166f5a2562,1,2,False,True,2,112,31921,29253fb1657413e0607eb911a47be722cb8a9c3ad852ae6854b843068de35515,0,2
36fc62efe714a0605a8183cf4bbd8d91eafa458babf7955450c5056bdb669e78,ea7e3a199608c6b3fb537f51a3c323163130c23ae82fda7ab232859a0a8efca8,conv-47,3,other,True,2,True,True,2,60,15919,e0df4229f570d6d702d3e70f4acc43db1edb1a6becf413a04d9b6bcc2ba05b03,0,2,True,True,2,60,15951,160eaa7c8c77c441f94e0d3c1679ba5c74d386aaa15c131236a2f2a63a80b832,0,2,True,True,2,54,15927,7b41dee749cdf64a34ff416283725f7e4f387196855722589f893fc897d925ab,0,2,True,True,2,121,31922,f70afdd892eb49f640e21c77b633b8b5e8b6e95fea238166f7159566040f187d,0,2,True,True,2,122,31967,e7a5a3c076576795aff6958fc6ad1f6c7d79c9eb630456487b86aada76107ae9,0,2,True,True,2,108,31955,edc6f976479557e695d4ea4dc9235ba9bc43f0663e385a8d6ec67a18a34d859b,0,2
539afd11d3c0888f4dff8df35e178fc4317237e05f49440a96d77263f9dc272b,23ddfe994925c0c168ccbec24cdfdc18f89c45ca1d35d345740b0e8c3db7d4fe,conv-47,4,targeted,True,1,True,True,1,47,15996,c761c235a4ba32507e6c776edf54f6d5dcf3af6490b069a62e76e4d65bbf9640,0,1,True,True,1,48,15988,39167ffd2676f5ed9db677ed97c0b87c825e24fbeebcd2c8517495622d472a68,0,1,True,True,1,50,15982,04589080a2ccd52ab5e6a046e6503cce5a672afb3b11c2af25a25bf213d7601b,0,1,True,True,1,99,31984,122a6ee8c46ddc84e9c65881227bef565a92c749751f373fd7522b9e0c1f7879,0,1,True,True,1,101,31991,9be2e860f6c9e61f5bca14e0de3df5a96e6449226957ef647c4f38ab66e05e38,0,1,True,True,1,99,31984,ea61214dd97f6a31600752e4be5d50d0a191950903efe8ae6599f4184cd8e21f,0,1
7c4bfb5e3709ca346f7d39ce50e991b1b950a57a3f32fbc58e2c2f88528a32e9,3df207f35c0691b61f67cdb792a011792b1af131744e619fc69cf196e7d51464,conv-47,5,other,True,2,True,True,2,52,15997,223fb8a06b03078922d35d0cfb268d4325bba450edac1a1afb7bdd07cc50bdc1,0,2,True,True,2,53,15977,87ce28095eae26a8f9d72680b3e46bafd0d935a32e8a9c6836f308efc77f5d18,1,1,False,True,1,52,15950,df15ff197490b043ccc9078d7fe5acba828ca7a3a45abc1cdbfafecac84b3a1c,0,1,True,True,2,104,31968,56c9e8030f69c94d75824b71432ed08cd7bd1fb667631de4e260e21548a3b27e,0,2,True,True,2,105,31988,d5fa00ff6fc67a9075960c23fcac905bca118b069dbd4d9b6f4798fc9a98b302,0,2,True,True,2,102,31996,fd2a47974d1780c93d29b0a086eebd3a2c39e14c3b533602e756df1b47cd0716,0,2
98f714e2745c993f6f7f662f880b345d5ff63a7ac64550acee026c8966a60554,a0755b3dfe3c59d0c24c4fc878431ea864c329b2abb937fefb35caf77896af89,conv-47,6,targeted,True,1,True,True,1,63,15935,1710b7481cd131f1027d7a0cc349ecb05b52fb8c0c22f02dd2c432efb143b49e,0,1,True,True,1,62,15924,c98951d7cb1d7079ff61394bc24b4fe2dcd054b901540d6af380c0a47b742b03,0,1,True,True,1,56,15990,0fb6dcbf6caa14cbede617336ff82be35d133b7cd35b651a6cfbf295e14d26f1,0,1,True,True,1,120,31924,196e1ba0adac58e3a6646639727302dd345ff6a4796002283365274bba92f991,0,1,True,True,1,121,31930,120e2d4f941a122691897c7c7f0c12b069f986d81da40f12c981031eb6755eae,0,1,True,True,1,111,31976,95ef6d569f296b090b8f92ba8e30d04a1e1d7c53673e9341b93654a5d4cb2dca,0,1
cba0ae46eb932820c6a0279fc89d4cceda47d76a8a244bb54195d64aff2b87dc,e4e1ed868924c787de32b0b4678b186f40858f23d874868eba0b1a50f873e0e5,conv-47,7,targeted,True,1,True,True,1,56,15970,45cfbaea1e7f54fc183a68d2403eabfe6155c6149227c66e9495ddbf54181976,0,1,True,True,1,56,16000,eee0d146b1f1f2e70aef8ab7c4abf7cf7d42316c8b56484df3167ff06c713bc9,0,1,True,True,1,52,15967,4777489d1bbd0abfccdeb2ff4cb772dda9366d3fbe1d492e5687d430b8ee2aac,0,1,True,True,1,114,31956,1135f41314d0f3e89ff48a02820cf21d8a872bc5fdc9ad12907fb55f2f887cc8,0,1,True,True,1,115,31988,1bc91bb94bd929ba69114d2e4d4fd44f18ecdd7dcb016b51f3e90ef0ab52fb58,0,1,True,True,1,106,31998,22cb83f6099faae2442ed597acf66c6e35c7b8392d97c3da1b374f0fa4d44f1c,0,1
35f9fbc184908b9f77c60c50dc954326220362497fd335175abe7f38beda8a84,77b6c75b9aea21b4f4acd896f7244e169041d6295041c014ef0484589627b1cd,conv-47,8,other,True,3,True,True,3,64,15970,2f3904673ad125355687d3dd63402d9874d5f1fce1f1c54a1ea430c485c7ea5a,0,3,True,True,3,66,15996,c77a3e1330c20388fc59650ab2d52de5cf71b20a648e660dfe65a8129d2fa826,0,3,True,True,3,55,15998,83271d4e189651e4e5bf0d5a5dcb8aa62ac289956275e1a1e39158e27bc2331f,0,3,True,True,3,123,31956,3364b9d012b1acbc0334fdad4e5b35a4bc56235a5e741d69e118e9232ebef942,0,3,True,True,3,124,31981,13fdf78bfa4453b816976c329568ec507741467ffab58b4a435a17a4e6a5c7b7,0,3,True,True,3,112,31996,4e1c2f66ba162f01e6126253f06e92601863e0ed6aee4742c4a1d859619be9ca,0,3
d1a2ac1006cb3091aea3f32e80588bbdcd1c0a9cd3c0a5b5db17e5e2014c6425,e2707a62189595656d6dd608ab40bc57e9aedc04a87350d16fb0c4f611e16fa1,conv-47,9,other,True,2,True,True,2,62,15968,44c2a7aaff08745810e16c012e066f22549570733650505b125c1f470f0b7cab,0,2,True,True,2,61,15993,c70018f47dc091fcd4a21bf4a2e721ef649911822c65dd98f7e5c52a5b735e22,0,2,True,True,2,54,15922,84641b20d12b0eec12852c344487f4447c4343afa7ca7f22f1404e4adf1d7e3a,0,2,True,True,2,123,31971,78d4d4e17ae5dedd78099364565ecb182b5a084ab9790c1fcad525dc2bd09a03,0,2,True,True,2,123,31997,33bc38c3d47162dd99aca46f334b6917fa71e568ed45bcfa7ad0f0eecfc2c5b4,0,2,True,True,2,110,31996,2a11702d5cbea1841c2c68bd3e5a231ff0efbe20a451a6851313b59a2b3160dd,0,2
862ddeb92308647f4ecfb80d706360bc437d6f7749714fb6e2496f062948a7a1,8dc4aafeca2e284b2360490e3d73e5358682ce472363ab873caab2588692419f,conv-47,10,targeted,True,1,True,True,1,62,15988,49a994541f5bbed1db9fedecdd760eca8edb17530c88f47095f2c252d343a567,0,1,True,True,1,62,15968,a2690cd7ee1bb1031b3c2556f18fe45a8f41650534ba260d37e39b7dee02486b,0,1,True,True,1,55,15977,7576fa82d604cf6b337aac9b1d6dee64ada2b721fb8b074dc9294df737083f44,0,1,True,True,1,117,31994,21bbbc2a97d7bdc2657480f73bd95d8ec1e8000ebcca553c14049520904b74bf,0,1,True,True,1,118,31922,e3d6e4a5c0266696b46d39af16227c6ea05f10df3ea012693806d12d7c32def0,0,1,True,True,1,110,31995,9051d26c4d2e4dad9e9efaef8bcbaa055499171d0358ebfa20ff30274967890c,0,1
a0c552bf3d74a2dfd73ed0f7b3c39acac518147f311d6b839e38df0160aa4d62,48b13c143ac16e4fb888bcd8b3d7dbabcfe9391b83330d22763a75de1bd58e8e,conv-47,11,targeted,True,1,False,False,0,58,15966,d349655a2d1a07238e442566096177fae31b1c2b6f0954a1337cdb51c99594f9,0,0,False,False,0,56,15963,cc2df7883962ca68c538e6ca1b6d8886722cfe10c29ad42e4be58f9321bed167,0,0,False,False,0,54,15978,99475edd9021c733f88597523a1199bd5717b5f0eedbd04deeb52ac94574651b,0,0,True,True,1,111,31997,ff85e8afd17dab253ee9886e5cfde1c7d4aa31de3fe93e0e8f355b2dff01865f,0,1,True,True,1,110,31989,725c5cba6be6fd6e884a48a079f119452c4b095cf24a47821c3d9167462a6290,1,0,False,False,0,107,31998,97d7d76f10abb8cb877ecfbb17ff2fe6ffca7a75ea91504551bb1a79ce5a9d8d,0,0
94e9604346a5fd37820858ae4993f82a0933f809d49a471f16a8335a34eea9e3,3a1c81dcfe5eb15f6f1f5b50efdb85899084cb9b6234714b549399602c3f1054,conv-47,12,targeted,True,1,False,False,0,58,15995,efe074a91addbd1630f469b831650ec5760f3708ca14a4a6293566e3eab755fd,0,0,False,False,0,59,15983,30681d92d250f607c261fe726cb670785f49373a2fcf58fbdd9fd6187be5d518,0,0,False,False,0,56,15977,6a1f2f335f8e963223f7ae7da675469df605c8794ff276a8045b41c60d038221,0,0,False,False,0,118,31915,98ddc15e12d53c2c17e256405a7a226814b402a83bc50c4c21a6919a57f113e0,0,0,False,False,0,119,31995,7adfc30de381f5d72f6e17052edd00eaf44456cdaa3cea90bae33384a52fd971,0,0,False,False,0,107,31910,ec20334f789bb67ab31f09edbbb33a898d69b3cd8eecc8af78ad4d72d13f1a10,0,0
13b27e57d2509d7544bf2c139d6439900f7bb3a5538768330cccd4e10da7a577,73b1c144a5797352806d4244f06beceb4b693393439725a35e9a1731423cbe8d,conv-47,13,targeted,True,1,True,True,1,61,16000,679a11ee8f107dee22943d6a5a4b3a514e870b4d25307b23c554d389e718e02b,0,1,True,True,1,61,15977,5409608494a8edeb7184946acbbe77d766252cca8ace7047baa080e2af42f52e,0,1,True,True,1,58,15987,7ab110fc682141770a6b498c02136064c2f4fd87db88ccb90d21a78e46851c07,0,1,True,True,1,117,31925,5ae1fe8bbcaff5d4ad5a6b24d8274bb3b613822d1df864470ec399ab8a864d90,0,1,True,True,1,118,31942,a5b3d6054b2bbe38939da3eec831b026106111652aef374f0ecd2d3c6a30d973,0,1,True,True,1,109,31997,a7a968d51265115d2b747d9d826f66e0fae7d68681d1392871b667523b63030b,0,1
8cc8f6c478642e2eb615d4e9c02f16ba0e542aa3da47d29869df0d9e7027f009,d74d9b74636fba442311d36c65ef7f9a0b30516e6c7e1d0ff02b7f523231e83b,conv-47,14,targeted,True,1,True,True,1,53,15929,ca50951b3910adb9b98fcbbf22fae7ba946d82e38579bfdb56ee1e896fe118bb,0,1,True,True,1,55,15922,6fcf03680e265b6ac8b64fc044db382624ef235f65d1ab50d38bb86afff22212,0,1,True,True,1,52,15937,a99c1780ccfe00f5484cfbab1eff4b97f3132f560e6183d84c84a6cf5c21ecc9,0,1,True,True,1,104,31996,2d0c4f48c7434fd7d958be1025793a745401cca002489609798ccce7ca336a80,0,1,True,True,1,104,31960,b0fa12f0f3f3be8b3cb687f4d3aae6489c99aaef84d720568eccb6dd7c57ecf2,0,1,True,True,1,103,31979,b8a84701b2a4c883cbf36e1981960eb97a17241cf4b7a15815ae9cb96c579e6d,0,1
13168332ee1c1bdf76e9723905af7a6fea17ff4354d31596284ad05e57f04b05,bf6ac3a7e5a909eec4b68d1d176204bb6e4f68ec690a6b031cbb82c703937b77,conv-47,15,targeted,True,1,True,True,1,45,15924,21cccd5d34d74a6258d3bfe8710ddd7b97524527fac7036de43a494c3dad635f,0,1,False,False,0,47,15998,c95737ddae4c42ba54cbe7aae4b283f8de7e26d3cd2aeaaf136ef983147f5e75,0,0,False,False,0,49,15974,809790672a09b8d9306f0064646422583b0e7d67d4c0caf0e7196c36d76db9e6,0,0,True,True,1,98,31987,05efcfb4892d8d40d7be22d958958a0dc3f0a838e4482db534c1c348928bf7f3,0,1,True,True,1,99,31961,7dad8607fdc28dd1bb1a51f356256389271458ea2d70d3c3acb6b0e36bf6e9f9,0,1,True,True,1,97,31920,db0ebf5111918f6a783f1a8c7eda17488fda25aea391bb815c07004a886ef4a1,0,1
f3d0a5898c6e8026e24e99c66b55e2318caf38502819f3456b9a251c5cb1ec32,3bba539f9a6b1e05e63de6f4718a8ece228bb81ce95593b39eaf5c9b8b835512,conv-47,16,targeted,True,1,True,True,1,49,15977,b0b4c2b84ff5c384c374da40eeae2671f4bdadd4b0bc417f953576e873307e63,0,1,True,True,1,51,15984,1a31a9499bbc95b212d37c0cd889438a61bf04c3a89e9957cf0eee6987f62344,0,1,True,True,1,51,16000,f52343b85e7720888ddb19b9df22c4b69d36aee6245f150110c1a3bd4ef9aecd,0,1,True,True,1,102,31927,32ec9ffedb360486e5230d8024f73a2b51b6c4360d65269b41aaca70e0352e87,0,1,True,True,1,103,31992,721f45de89b0e4b83a4ce6b86655b92254c31341367ea6ff9fdc1118b780ba24,0,1,True,True,1,99,31920,fd978c4da11201c24f24f55825020099329a8c5567a55ff4e8c118cc19bd4840,0,1
69a35d16d2931a759e2f772f4a064c892aef79e222cd776aa567bcf9cff6852a,2d5258edf182dbc1b87bfaacb33b73361475f3640e31610d2f3721647e5b0067,conv-47,17,targeted,True,1,True,True,1,55,15988,380d3f3743c2f18e95e16541f2518b66546b3abe0c879ad07cb294617cd1096c,0,1,True,True,1,55,15926,e8eaa88bf6f235c3b2f1d37542e6a93fbb40f5359be4aea3091c39be37349cb8,0,1,True,True,1,52,15924,fb519a2031efb1164289d8ba4a2c4292414ae2ae05f604a95d1ae2017bdca07e,0,1,True,True,1,105,31946,80fcfc316edfa6cd1f9f79213ee20deff524cc5d69e4df9ff2c4143cfad31a54,0,1,True,True,1,108,31935,a2bbf19f913a74446e06144147fb9cb6bf7b9e064e406f54fe2fd0421465b9c7,0,1,True,True,1,105,31991,f37331ef6ce76705a5ae63ba436e3248cafeb4f6c13d5bb44eb1610f135d7f07,0,1
80b0ad6a162115cef3905129956478a40f12e41f11e142ff8ccc3b7f65a23219,5f2b8f887bf03be4c76aa3a90b6217fa2801a2e3dab01e9a7856f892fc3083d6,conv-47,18,other,True,2,True,True,2,63,15986,4af672fa10abaf597fbad254d6c88e4fa3e6c06954f32bcc272eeda2b6c0cb99,0,2,True,True,2,62,15916,eb4a2c0a643af751593140626acc73cf1d335c5871864e9ac41cdc3a3820cc12,0,2,True,True,2,57,15924,3d1c9a43ff0af33b0d9adc1fea86cb9843f3ae5160efcefb49cff9460702e409,0,2,True,True,2,117,31994,44d4c4b8490b3586d6ff415b9cefc751b83f32baeb4202a67fdc4ac8b3c02093,0,2,True,True,2,117,31994,7e72d608ad2b2fa2b4f09a2609bc5053a6e74570cdaba276de02ab2c63d613da,0,2,True,True,2,111,31998,a35c8808ba5602d24d93d74341caa7374045b46d1a358a3c191e13c67db64770,0,2
48e3e4d10f4b058e6401826744e4b579928cd11cfbea203ed8dc6e6747d79926,4abefb020714cff9a60ae8e12721403a6ce1a11fadd2b12a5132d620379dc042,conv-47,19,targeted,True,1,False,False,0,59,15993,2cbdd998dbc0a885b80cd4fd9db56ade5c39d38492dbaad1958124047cba66d6,0,0,False,False,0,59,15997,3afdbe8a7d6aa538494ba7dab220d03bf0ce53d60ea3fe22b7d9a8d102a33f8f,0,0,False,False,0,54,15974,92f2d2538207c78070d9b1e532081337b92346159d18bdb37bb9d24ef788ee88,0,0,True,True,1,114,31972,c88ad170c614c9f94b6f11cd78a77c3e298e4c4c6af0cc25066bb2c72a4337c7,0,1,True,True,1,115,31990,93c7faeb97cd7682e403e1e93a16931573ecd8d59359d9e33eb06961285faf09,1,0,False,False,0,107,31992,d7c449b67696464be32d07ff579b1c903cca99370766ea9a0048b852ad790cad,0,0
