question_id,sample_id,source_index,population,cc80_16000_evidence,cc80_16000_complete,cc80_32000_evidence,cc80_32000_complete,aspect_static_16000_evidence,aspect_static_16000_complete,aspect_static_32000_evidence,aspect_static_32000_complete,dynamic_prompt_16000_evidence,dynamic_prompt_16000_complete,dynamic_prompt_32000_evidence,dynamic_prompt_32000_complete,residual_aspect_16000_evidence,residual_aspect_16000_complete,residual_aspect_32000_evidence,residual_aspect_32000_complete
78d153b78b84d5f95f3e9fc1c6692c2f5bd495aae5357d0652c99ff2872abe83,conv-42,128,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
4867b7efc4ec4425e7a01a996edf98c2409c1cc9326d524603cfdaf80e64866d,conv-42,129,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
36d516f8f73cfb7a7994dc447242e96b91b46a4ff3eeed223ee693df3a6b281b,conv-42,130,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
8c7925a439c06afe2c903c618aafe7f04aa1de1d18aad6a4d7e74309145d0dcd,conv-42,131,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
9e053f769ebb0cf00a40f21a4aa6e52a8d316daaba1525b42a1b5b60673e5a09,conv-42,132,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
f17c070ad1b4c26a4e84398de926bf732f31e39d813c2fbfc485e2c1c42d49fa,conv-42,133,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
86bd14960f48a837562096eabc6277867c7b5fae23c3755ef30c4d69537e4104,conv-42,134,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
f8cb3b5834f6255cb8558b610ab15daa3266163e81ab4d824528ffe33fee1e3b,conv-42,135,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
75e45fbcf1b2b26122fdafb5b1594eba64705d819a3141dd9cdf23f3f3f1d563,conv-42,136,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
28bf44f1956fddaa06bd397611fbd6585be413dd7dda46ff51875327532c7b0e,conv-42,137,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
eac13f7a41f5b6865b669622f562d51b5c3ec4e64fd95868a8f5f405ab48c5d5,conv-42,138,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
4e4503eba646b12761fb980f02f42cdbbef4fb868e3e2a2cad34959cba96d67f,conv-42,139,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
21dfd1f50db2b96916748b2a3b6615a7c4a791966afeacc432fb26c2cd286892,conv-42,140,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
47d3c6f7ae974b9608053e2967b60a285b355668431dec4e45a93dbc1911c977,conv-42,141,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
074be89b771ba9ac1a70988d9d125560556e7e26978590bb333a36b5634e1aba,conv-42,142,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
27e8651f64121c1edd5534ac5d5f434437247d7339ec3229e98b9ab6867574c2,conv-42,143,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
1ceb7c6bebd8a272be8fc25ede8bd86bdd51a41a39eb0937c51efffaa6828c7b,conv-42,144,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
79cc009e4bf2a56bb39072f9129ff35780b7e6032dce05a7a69a81b5b573cd0c,conv-42,145,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
c180857cb9a8c4106c10c9ee480f215729ba1b9377b5d444f08d2116741ced34,conv-42,146,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
2b563c837299367ccbce358225cece104e00b733432313ca129ecfd1d372c957,conv-42,147,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
72a4cee12c413b4c5b413af78cbacc7d18a27e76deff449bedf17e8fe0f58cd9,conv-42,148,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
11c2e6d049829672b06b7b9900d79a5c2b801e154d8a9b833ab48b3e3f61738e,conv-42,149,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
0dc37671602bfaa9731a095229e1ccf69593d3865720fa0c1c947100ca3dd915,conv-42,150,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
48ec9685ac517d54891eff0463ff9ba3cdf64ab5a7e8e754e85343d98ceda331,conv-42,151,targeted,0,False,0,False,0,False,1,True,0,False,0,False,0,False,1,True
a5ab4e6a8c4da7c2767dd5bf00ca46248f791b0d36b6945b7aa87a6e97f5237c,conv-42,152,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
2ca9a4c93156f6740291411f7c24c3cbc53b342ecb0987b39627b2d4c259ee12,conv-42,153,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
996b862dbd03c7270561ee0e4f0c64cec178719eea6cb78663a316a555e3dbde,conv-42,154,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
bdbc17ec6142fcf9f0add0c2bb9a177126122a95b0d99797e86b1e0cb969fd61,conv-42,155,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
dec1f04af42b10c6a3d86ff875e7e7a0e157a65e157dca557a05ebd583e4a3f0,conv-42,156,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
1f8101e006d606f9b8e8ed66157534f58c1404441b536787bb508c31f5b4c7a3,conv-42,157,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
bc534c07ba6c4f17763adb9609b897870ba120c20829f00c60121508b214194f,conv-42,158,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
fd72860b394fad4120aed16894c0acea3317c58ea31a81e0a8e8f9efe547fcfb,conv-42,159,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
8fef44ded6b6ffa15bdc9d3bf5e82209e0d70e191883f8d4043cc7cf327aa1c8,conv-42,160,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
cdd784876f7d1a35b1b9eb3bd09393c48922105503a6c2f0fb62f0941137aae1,conv-42,161,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a91bd67899cda568cb777c326475fdedd26ddb7a6c0a0bbd0a6d0380e1ceb33e,conv-42,162,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
0e13af8f8702bad5ff7b05871b6bd92f6ea3ed83c80ac01680f92d7539ec44a6,conv-42,163,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
aef45279ce16dcfb5eac09ef9a56da2416ee6b9836fdc595fd12d0ad8ff8e20f,conv-42,164,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a59cbb28d7b576e1c9aa09c11494bb0c6f0f2359e972d45ce79c8b6f16aaead7,conv-42,165,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
bfc651639289cc458df8cb2b6b6bce5796f8033400fc382a46c0b0f55b8a8874,conv-42,166,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
545b752a28f2ff8dfd8d3b8b82f80eaaad2a7b9d09dca072d043400bb4017e2f,conv-42,167,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
30661ec5226420983df107a6cdc5ac9e250f970e784bf22241a6d8082c1010d2,conv-42,168,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
8e7ede6fd8ae2155204a93da5e6f23de427045a6d88ff5f9e10af9d98f004c5e,conv-42,169,targeted,0,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True
5f1b477a79075377d8b6f111b9fca52381af58226c09f8412cb54fa4fc1bd1a3,conv-42,170,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
f62d12420ea9ed10d3ed9353b7b4a7f3f03a68eecdbb48b02ba2eec23ee47ac9,conv-42,171,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
22706b92552b5ffcb6d7983c5b2c609e2a7c895591ee74e11f97a010bc602df2,conv-42,172,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
f966b0a745436572617c923385a4d6d8c6abdd64e36771073c99bc67ee2f4681,conv-42,173,targeted,0,False,1,True,1,True,1,True,0,False,0,False,1,True,1,True
a62cfe7e71c54f790be2c201aeea3b1ecb13f486371dce7f7f3a6075cdaed77d,conv-42,174,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
752a29158b4c8991a8b1b2c058040f6fe48e9d478542fab27341155f68dcbebd,conv-42,175,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
5a467dcf3199cfb46f282cd499d48e5f7282a143bd92335024127fe78e691a4e,conv-42,176,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
be5f837766a8979fc915dee477ec072c25555bb72348dc0b515a1a75dcadcbe9,conv-42,177,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
26b41fe8ccf2eda82023763e887487a68410ec1ccebfa8147c8db4202191b2f9,conv-42,178,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
31e1a1bad921441e588c0a7fca6b35a2e20d18a13a450ecacc45ba620a369045,conv-42,179,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a18c608eac25d5efea5803cfef5d5a153b38a656c790cbda4677bcc462c73d69,conv-42,180,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
0e172d797aa8ed0dcb8ef101e4dea938a823afeb5b28276bf7006d4829adbbea,conv-42,181,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
d8acdd2ddf50f2719116dc77f67a728b2f2418089f5e63688f757f94f18be429,conv-42,182,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
af332ec9cc49b20ee71e23a35bb4a2f1c46d6e82e4ec8ec88ccf16fac52c8b5b,conv-42,183,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
e9dfc806dbbafbd05764793f62002360afdb2afb17aa2139538d89292df985ae,conv-42,184,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
08de5720c5ddf50bfd39a3eee8b843f4255ed1288cd2208ce78f59434223570f,conv-42,185,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
8b298251cc0030a8bfd39720550dc928b994ecf77426e304c8370fa0056c99e0,conv-42,186,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a7b432ca8c6e103c220dd370987c4387c1e58fddd682832ec3b9692ce0a84c75,conv-42,187,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
6234e4158fdb92008af4e14e53c9ad32b61731a3cc0884a7628fde233a07c586,conv-42,188,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
3a5270f8c29e7b71c995ee2c066c423c7fe5530c83ab86a7436a7ba7ee05106c,conv-42,189,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
f6dca94854829dc03f0b0edb267ed0222718672bc12d6f9f5cacc60f1c233e70,conv-42,190,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
b6142801e0f29b22dd30997961ac2a017981b66dd302b0ebb34ffa222decc638,conv-42,191,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
1f54a15e2f05cba577a4367fb8e79f7916029ff103bddb506701c6e2173012cb,conv-42,192,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
4ccdb4bc3627dc46dbe40c0fe8652ba77b0d49087baf1fbde97af635ea21e952,conv-42,193,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
55636fd865f4dc301861bc3d9d012dc1118d98194137ce471e41318cde9bab56,conv-42,194,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
f4c9d1b1fa76eaac735209b239c201078027f991711e8becb40c8b286d4c9c3f,conv-42,195,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
3f903e8622aa8a41ff984b7a54df7a70ddc1f889f38057c592ce9ac8e43ab38d,conv-42,196,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
6dfbcbd9117c41d2f9d95945b75fa67e0234e208adc4be0de031d6f0cb4c8cbb,conv-42,197,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
8713895338f9d1baabd0aab6457bf91ae7d3e0bc834fa4f2f0ef03d8a126473b,conv-42,198,targeted,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False
8c2f4fda141f6286072ded4d8cb492db9a2b603d49ffb502a6262f9a7de4ec06,conv-42,199,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
cdf17bac26b1f3556cb5c2bd5be93d6a5af83d592bb62b5daa289a1a947ef66b,conv-42,200,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
312f30c7c792a58c07b13f9f7e7f2e594dd3b2b43b02e7ec705c21283b681937,conv-42,201,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
22ef4731f6f19fcd769097ad5800e79a6d51c2a09dae4cddca9c417d1569a85a,conv-42,202,targeted,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False
0cfaca80cad1c2f28e860ab2b3871b7644ba93eca48bff71c3824a3ad3ef6e5e,conv-42,203,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
a1f673072b4123d76ecd11b03292cb8e239b939bccc43db5b4c9607c159e662b,conv-42,204,targeted,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True
cd761884d614069be936e798187c1eaf0890c514403eca20f08132337719db0b,conv-42,205,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a00fc7cea3270d4e85ec0889784c1015528dc66940e23d66bd26c4dc0beedb21,conv-42,206,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
2c650a6007debc9c8e266d029bc2124bfca6fd12c2651eb30b41fda7c5e092f0,conv-42,207,targeted,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True
b7e4b450375a9ef2f35bb5f8b3b6b221d5aaf90ee352e8b29524a3e0ae44926a,conv-42,208,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
98f182dda18628b537d30068b8462f6cdea61019abde195e566b1f01ded38626,conv-42,209,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
2be40fe424a31f7c72c218bb2b9b12cf1531ef5919cd9a2cdde2cf0d405e04c9,conv-42,210,targeted,1,True,1,True,1,True,1,True,0,False,1,True,1,True,1,True
97f46c06890f4eed4b19d706295892a1d68e9614d3e99e5906bbb41af17b34c7,conv-42,211,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
086c4b6664d6ebca0100f9824f5c704819c19aa120deebda0cd4677a0714a166,conv-42,212,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
160e57b9c18e44f2592adf9b5e1af778c415992be24cdc2476eba933aaba9ef2,conv-42,213,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
b652180f9f1f51fbff46833a1070abf1c4dca0a6705497dd1fd30283aaf61fc4,conv-42,214,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
04c098ba4cc048cff425a9346c580d9b25d616cdda71ed019ef1a3dd9f7bb2af,conv-42,215,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
6b826b8f018269da266fb295805394fb6e7c791f1bf3353d4b084667e0d34198,conv-42,216,targeted,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False
309eb55e270baa3a613816aff2c0f7919e28439927752713f75c233b245c2be2,conv-42,217,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
447c13a41b748570e7af05bb3663db8302c193e17bb2ef7a233df8ca3d73ac2d,conv-42,218,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
4f0d8086fb9cf079deb45eb4eac5dd2729b2d1b6c0ff940831d01357905c9cad,conv-42,219,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
2b311a02fa73fe45ab5f59f2e83e9cabc316274b4cc2edbe488efed4d3d5baac,conv-42,220,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
dc50b829677b54d9b73cef7a84850c259abb9adebb25bbc518b607cdacd77c79,conv-42,221,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
add77c535e9fa99b3ee680b0fcdb2d69d6eb55afbb3b3d179e75c6242d6f7dbd,conv-42,222,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
9981259c03847335f880fb066962cd519ffe517c6ec9faa7e6271e04cf896c45,conv-42,223,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
fd0a332646bc81164158e7f4764690f29f38b524d8e15263e90a7753b2e97985,conv-42,224,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
97334cba4bf8c14a10a14157db1b2ea945865e2169814f1b0f804afce7f62e2d,conv-42,225,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
06c1c91d71d2830570356f5f35050baf8ce43467e862064cf8dff322a6c40127,conv-42,226,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
c1245f65f5c27621a23249521655a072d094389c113f4f4b083b96debc369b7a,conv-42,227,targeted,1,True,1,True,1,True,1,True,0,False,1,True,1,True,1,True
7954930d21ccac72403361809c3e314a1059af7f36afa4d140c8c8d5c8e5f055,conv-42,228,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
729a478c6747f957b8a2de7843650af1cdefd45b804eac7e5a1ee222efebcfec,conv-42,229,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
aed488b1a0e0033814364002ff1dfa6e64f467f79c0c258c374870faa92cfacb,conv-42,230,targeted,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False
7f362e76136842994dca14503d67266767cdd2fcb69a8acf0d708e2e575d8c1d,conv-42,231,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
e1d9d65037f5e33d454bb007523869d17abe208af4c430d2eb7b1e820d218317,conv-42,232,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
4c1bfbb23e13f424e1e9b6a891a8726a87f2bce46c9375deda6f90989bb494ac,conv-42,233,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
92897a271a924aa4fae1c89d65e19537dfc424f6a8680620ed9db7dd4e672e3a,conv-42,234,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a26f495f6a5a1880e3048d9af010375661043e1ee941c957c31af40690d2456c,conv-42,235,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
054beb41c62a1d7477c7782eb4e3dc98e326bf123f250944e9a96e731fc28651,conv-42,236,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
12fab774a1faa500700269ded7d81302c2de0bf1f7e82992743039fba64fce96,conv-42,237,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
3f08d727c76b1d89842e3ec2679ea56354a9189738ff2ecc0005240186be4f21,conv-42,238,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
0bc653c71fc0bb2ec100caf3f7339e25be745089496b83b0714204418565176a,conv-42,239,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
135ccaa9603ec1da81f3878d83ce95b5dbc16cfdf8eb8fe4302765a6cb1ed84e,conv-42,240,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
5d644411d4a41d93ac2907ed9eac1e1a682059247af92bd6e4e3a127133149a5,conv-42,241,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
e9c63ced0340bd817dd7be830a9347897aab5183063263ff56f55fdc7c6e9c42,conv-42,242,targeted,0,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True
b71e303ae95c45d11b8c842df4b5c71f2596da21a4dce43a69bfa06821e959f7,conv-42,243,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a84b33aad124230fe21ea1896e005b145fbae3b1ddc2d0e1e3e05d3a7b6c61d1,conv-42,244,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
78691a4175a5c0bb57b434c6173304f1b8c10d1b19ce71e41ecb02ca10a71976,conv-42,245,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
5166849138818a8578140493278deb56868b48555f33c7132c8357bc8dda83d2,conv-42,246,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
6e1630011f8e82c3be2fff0ec228b0c99b7d4f871e9a7411482cd714d25d6018,conv-42,247,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
c649d5ba56979eb505454d6ddd805d40d5a02728260b67b43c25de015d7b54ef,conv-42,248,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
c65161011be683e107a7eca1f55bdff4a0f0b6779544673af25547b8f8567f6f,conv-42,249,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
5ce4400d641bd5ff4eb93c35ed6c78b8ee2c6da8a98e0c52dc15a5e191a2a76b,conv-42,250,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
95f82fd3e2cd9e5d9f93022be1d5388e0d8da8ef2ae7720a8d6906f516935be9,conv-42,251,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
0b657f211a0710f7851c8eb5063848f77812e247f322deb8fcf805381ca37f12,conv-42,252,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
5048a5abd5b6815036a3355ea150fbfea525827a5904890e4ce75ad4f1009735,conv-42,253,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
0848a9f4a23f21d7335d6b0d8fa419d8f462ffd57d88e5f5fbad97a649580b01,conv-42,254,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
2b2ff65baf67a22177bfb015dc300396b735a345366ce0aec67433a1d4be35cb,conv-42,255,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
9f6d9aae6065a33e54154fbe4b5a7a86873414e6a9244be1d260f80eced2d7ae,conv-42,256,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
c1d04c5442c943f79ba67831d344796e950927c27c86d4472be3f5a930940a06,conv-42,257,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
039a1abc8b84f9fc3c486c36c89ce018d124cff5e311439dc7734b86786c139c,conv-42,258,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
ba87951197610fb428ff07e96f2223b694035fcc1d525d006584e8676655a8a3,conv-42,259,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
18672216f347e70bf361793e67b2c52466f89f941e3da5c493872f69221ab3b1,conv-47,0,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
127c54353fad90c9169f95326b94ad11bd99a2b0f9b085fcedb3c2946e9c48bc,conv-47,1,targeted,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True
24e2129ee8d5254d4dc1d71d604ce5a0244536ca52a3ea86165a736f18024a49,conv-47,2,breadth,2,False,2,False,1,False,2,False,1,False,2,False,1,False,2,False
36fc62efe714a0605a8183cf4bbd8d91eafa458babf7955450c5056bdb669e78,conv-47,3,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
539afd11d3c0888f4dff8df35e178fc4317237e05f49440a96d77263f9dc272b,conv-47,4,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
7c4bfb5e3709ca346f7d39ce50e991b1b950a57a3f32fbc58e2c2f88528a32e9,conv-47,5,other,2,True,2,True,1,False,2,True,1,False,2,True,1,False,2,True
98f714e2745c993f6f7f662f880b345d5ff63a7ac64550acee026c8966a60554,conv-47,6,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
cba0ae46eb932820c6a0279fc89d4cceda47d76a8a244bb54195d64aff2b87dc,conv-47,7,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
35f9fbc184908b9f77c60c50dc954326220362497fd335175abe7f38beda8a84,conv-47,8,other,3,True,3,True,3,True,3,True,2,False,3,True,3,True,3,True
d1a2ac1006cb3091aea3f32e80588bbdcd1c0a9cd3c0a5b5db17e5e2014c6425,conv-47,9,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
862ddeb92308647f4ecfb80d706360bc437d6f7749714fb6e2496f062948a7a1,conv-47,10,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
a0c552bf3d74a2dfd73ed0f7b3c39acac518147f311d6b839e38df0160aa4d62,conv-47,11,targeted,0,False,0,False,0,False,1,True,0,False,0,False,0,False,1,True
94e9604346a5fd37820858ae4993f82a0933f809d49a471f16a8335a34eea9e3,conv-47,12,targeted,0,False,1,True,0,False,1,True,0,False,0,False,0,False,1,True
13b27e57d2509d7544bf2c139d6439900f7bb3a5538768330cccd4e10da7a577,conv-47,13,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
8cc8f6c478642e2eb615d4e9c02f16ba0e542aa3da47d29869df0d9e7027f009,conv-47,14,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
13168332ee1c1bdf76e9723905af7a6fea17ff4354d31596284ad05e57f04b05,conv-47,15,targeted,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True
f3d0a5898c6e8026e24e99c66b55e2318caf38502819f3456b9a251c5cb1ec32,conv-47,16,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
69a35d16d2931a759e2f772f4a064c892aef79e222cd776aa567bcf9cff6852a,conv-47,17,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
80b0ad6a162115cef3905129956478a40f12e41f11e142ff8ccc3b7f65a23219,conv-47,18,other,2,True,2,True,2,True,2,True,1,False,2,True,2,True,2,True
48e3e4d10f4b058e6401826744e4b579928cd11cfbea203ed8dc6e6747d79926,conv-47,19,targeted,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False
4cbc6cbb44f9661f687619ccd4cd2b565d8114afede985faa29b0235d39c39bb,conv-47,20,other,1,False,2,True,1,False,1,False,1,False,1,False,1,False,1,False
f4f17d364c506e51f53cc1b34baddf9f68f5ce394ec6eb140e0732b2ae2d77b7,conv-47,21,targeted,1,True,1,True,0,False,1,True,0,False,1,True,0,False,1,True
ea5bd84ccd9eaf4cbe6a349d3d869962fad9114cd10e1e2f2f90d3d82be0b823,conv-47,22,other,3,True,3,True,3,True,3,True,2,False,3,True,3,True,3,True
f674d2ee066bc1cde0f851fff46ceb75be3bf0eac30668535b7d3cd0a642839e,conv-47,23,targeted,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
b32919131416fe5b56f45a863baa2e2e03c0c73500495f31dc2dce81102b0280,conv-47,24,breadth,2,False,3,True,2,False,2,False,2,False,2,False,2,False,2,False
5f971dcc43d8788ac57ac57317cf12a80e4b407d42aed11307f9ba6bd3e3c63e,conv-47,25,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
65cee02b5a549d5271ca85f32cf840eb9895ec2e41647fd6c51e72e85b998767,conv-47,26,breadth,4,True,4,True,4,True,4,True,4,True,4,True,4,True,4,True
5f4f61dd574b182246df363c8cc77259001b804826c6ef2e26989a862c499a21,conv-47,27,other,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
